tds_mgl,oil_grease_mgl,tss_mgl,barium_mgl,sulfate_mgl,h2s_mgl,bacteria_cfu,routing
167994.0,25.9,7.6,11.8,1733.6,2.44,8.0,direct_reuse
26045.0,13.3,92.5,18.8,32.6,2.52,4.0,direct_reuse
29299.0,2.6,31.7,34.1,210.8,3.84,12.0,direct_reuse
24863.0,14.9,4.7,4.4,117.6,0.47,27.0,direct_reuse
61477.0,3.0,87.7,8.0,823.5,1.49,20.0,direct_reuse
18748.0,25.1,53.4,3.6,137.7,4.84,13.0,direct_reuse
35067.0,10.8,17.4,26.6,174.4,1.07,60.0,direct_reuse
10865.0,71.2,11.3,22.2,157.0,4.61,33.0,treat_then_reuse
58006.0,35.3,7.0,9.2,28.1,1.87,9.0,direct_reuse
34539.0,5.2,169.4,53.8,34.6,2.78,32.0,treat_then_reuse
17298.0,2.2,11.7,5.7,66.5,7.36,1.0,direct_reuse
104812.0,6.8,8.9,8.8,258.0,1.23,60.0,direct_reuse
19626.0,4.5,30.4,51.2,116.3,0.25,13.0,direct_reuse
85636.0,69.6,6.6,61.2,71.7,1.17,2.0,treat_then_reuse
30010.0,13.3,11.2,7.7,407.2,0.56,7.0,direct_reuse
150407.0,31.2,54.4,26.5,10.2,0.1,58.0,direct_reuse
82842.0,10.4,35.6,7.9,21.6,1.44,4.0,direct_reuse
24206.0,11.5,18.0,15.9,5.8,2.14,23.0,direct_reuse
25798.0,13.1,24.9,23.9,340.1,6.22,46.0,direct_reuse
74897.0,36.4,17.2,39.3,80.9,0.37,13.0,direct_reuse
40796.0,17.8,23.3,29.4,260.6,1.85,3.0,direct_reuse
43541.0,5.2,13.3,27.9,79.8,7.15,11.0,direct_reuse
119440.0,58.0,15.4,5.5,277.4,0.78,1.0,treat_then_reuse
29025.0,10.3,15.1,32.0,78.3,3.31,6.0,direct_reuse
52256.0,8.9,13.7,38.9,141.3,13.16,2.0,direct_reuse
95630.0,1.1,56.6,45.9,120.3,0.15,11.0,direct_reuse
86369.0,23.8,45.4,8.5,130.5,2.35,2.0,direct_reuse
43839.0,14.7,11.6,60.3,574.3,7.48,14.0,direct_reuse
40045.0,14.7,9.4,4.1,15.1,1.05,67.0,direct_reuse
14513.0,9.4,21.6,12.0,83.5,10.0,73.0,direct_reuse
23403.0,8.0,137.6,14.4,111.9,3.76,2.0,treat_then_reuse
61258.0,9.7,10.8,4.4,94.9,16.45,4.0,direct_reuse
44511.0,20.4,21.6,14.2,58.1,3.52,44.0,direct_reuse
51661.0,23.9,26.3,26.2,50.0,18.33,35.0,direct_reuse
101466.0,10.9,22.5,2.2,484.5,2.44,5.0,direct_reuse
21351.0,31.6,17.0,12.5,83.3,0.28,6.0,direct_reuse
41551.0,12.5,61.8,2.5,1315.2,0.73,14.0,direct_reuse
55944.0,8.6,35.3,232.7,161.0,6.2,1.0,direct_reuse
29944.0,16.1,48.3,25.9,65.5,6.04,27.0,direct_reuse
133524.0,4.0,39.3,23.4,165.3,1.1,62.0,direct_reuse
92597.0,16.6,50.2,26.5,101.5,17.21,7.0,direct_reuse
60060.0,3.4,87.1,41.5,393.9,1.04,1.0,direct_reuse
172123.0,5.3,71.2,65.0,24.9,3.01,101.0,direct_reuse
17167.0,2.2,157.6,3.1,12.4,2.9,17.0,treat_then_reuse
48756.0,11.5,65.0,96.8,133.9,0.29,35.0,direct_reuse
63350.0,57.3,14.4,89.6,225.7,1.43,2.0,treat_then_reuse
25843.0,12.1,48.3,18.5,123.3,36.39,2.0,treat_then_reuse
60506.0,24.0,43.3,17.4,188.6,0.5,23.0,direct_reuse
22593.0,111.8,114.0,0.5,160.4,3.72,57.0,treat_then_reuse
79490.0,19.4,11.3,4.5,17.7,0.37,2.0,direct_reuse
102794.0,6.8,38.3,37.4,122.7,0.49,10.0,direct_reuse
59316.0,7.7,14.2,84.8,383.2,0.26,1.0,direct_reuse
13400.0,13.5,37.0,48.2,108.7,5.6,4.0,direct_reuse
24915.0,7.6,20.7,18.3,21.3,0.53,8.0,direct_reuse
72787.0,8.1,36.0,202.6,62.3,8.57,25.0,direct_reuse
49754.0,32.7,7.9,67.1,166.1,0.83,1.0,direct_reuse
7437.0,33.9,46.3,12.5,648.8,1.95,88.0,direct_reuse
117006.0,3.1,28.9,275.5,10.5,2.81,9.0,direct_reuse
53942.0,6.4,27.7,5.4,133.9,0.2,85.0,direct_reuse
27630.0,8.9,116.8,3.4,32.3,2.15,35.0,treat_then_reuse
98368.0,23.1,18.1,12.1,157.4,2.6,44.0,direct_reuse
30507.0,37.7,32.3,8.1,171.8,7.26,252.0,direct_reuse
30275.0,153.2,26.6,13.0,69.7,0.47,4.0,treat_then_reuse
62997.0,8.9,28.7,52.3,180.3,0.57,15.0,direct_reuse
170540.0,9.3,145.1,19.3,315.4,3.89,3.0,treat_then_reuse
152743.0,22.9,25.8,19.9,75.1,10.34,10.0,direct_reuse
63057.0,7.3,15.6,21.6,20.7,0.76,36.0,direct_reuse
67756.0,11.9,109.6,1.3,431.9,0.33,66.0,treat_then_reuse
85310.0,9.3,19.2,3.3,224.0,1.09,7.0,direct_reuse
20335.0,1.3,6.8,12.6,167.4,0.44,2.0,direct_reuse
76949.0,15.0,13.6,7.3,42.1,2.77,14.0,direct_reuse
29324.0,11.4,9.0,15.2,266.1,0.41,3.0,direct_reuse
61263.0,42.3,5.8,108.3,851.2,5.84,5.0,disposal
41805.0,13.5,18.3,18.4,78.8,2.17,33.0,direct_reuse
69623.0,4.4,23.2,4.1,99.9,6.08,25.0,direct_reuse
53246.0,10.7,63.1,7.8,27.9,0.07,43.0,direct_reuse
5704.0,2.1,40.6,156.4,40.8,0.17,7.0,direct_reuse
55560.0,4.5,39.1,126.3,27.6,8.85,55.0,direct_reuse
76842.0,23.9,12.0,41.1,103.9,0.65,12.0,direct_reuse
66980.0,10.8,49.8,3.1,61.9,0.25,8.0,direct_reuse
45624.0,30.9,74.7,29.0,135.7,1.27,2.0,direct_reuse
154742.0,2.3,33.6,31.8,33.7,2.26,1.0,direct_reuse
60959.0,10.8,34.4,20.7,74.9,1.34,1.0,direct_reuse
66594.0,8.8,8.9,10.1,31.5,3.03,17.0,direct_reuse
101839.0,31.8,57.0,13.0,110.6,2.54,3.0,direct_reuse
63185.0,24.7,102.0,9.3,14.9,2.37,1.0,treat_then_reuse
26144.0,24.0,31.8,5.1,106.4,9.52,6.0,direct_reuse
8894.0,53.9,15.2,103.5,66.2,1.62,19.0,treat_then_reuse
35102.0,9.7,21.6,57.9,109.8,1.56,23.0,disposal
83505.0,44.8,17.5,14.3,14.6,4.68,12.0,treat_then_reuse
38286.0,5.3,18.4,30.6,185.0,3.38,11.0,direct_reuse
85890.0,5.1,41.2,32.1,64.8,0.51,5.0,direct_reuse
54399.0,26.5,30.7,334.1,114.3,1.46,32.0,direct_reuse
120770.0,3.5,54.8,57.2,11.5,2.91,9.0,direct_reuse
39869.0,22.5,33.0,54.7,22.9,0.77,11.0,direct_reuse
68005.0,14.7,12.3,21.0,58.6,0.82,58.0,direct_reuse
69851.0,35.3,16.4,11.9,408.7,0.27,40.0,direct_reuse
140242.0,12.8,15.6,105.6,160.8,0.04,9.0,direct_reuse
14844.0,14.2,21.1,43.9,103.8,1.01,7.0,direct_reuse
35565.0,21.3,103.1,7.4,32.6,1.95,7.0,treat_then_reuse
88784.0,7.4,117.2,34.6,26.7,0.4,1.0,treat_then_reuse
144658.0,7.1,47.9,54.9,122.0,9.89,63.0,direct_reuse
57991.0,20.6,27.0,1.6,194.6,0.42,4.0,direct_reuse
39939.0,13.1,8.3,6.6,113.3,5.4,44.0,direct_reuse
83282.0,9.3,29.3,31.0,590.2,2.84,13.0,direct_reuse
90047.0,12.5,13.0,2.0,42.5,27.92,98.0,treat_then_reuse
38110.0,56.5,90.4,2.4,109.7,3.33,27.0,treat_then_reuse
61773.0,9.0,6.8,14.5,14.0,0.25,48.0,direct_reuse
112013.0,8.8,33.4,36.2,113.5,6.49,5.0,direct_reuse
184116.0,2.9,12.2,38.3,453.2,14.98,2.0,disposal
82440.0,13.0,24.3,134.1,28.6,0.16,15.0,direct_reuse
50559.0,24.3,41.8,22.2,227.3,3.78,1.0,direct_reuse
47200.0,28.6,55.6,12.8,439.3,5.05,6.0,direct_reuse
72416.0,14.8,23.4,4.2,42.2,1.25,2.0,direct_reuse
45208.0,31.8,45.1,12.7,150.5,0.07,3.0,direct_reuse
55980.0,26.0,14.4,46.9,511.6,1.12,30.0,direct_reuse
23377.0,36.7,29.9,49.6,116.0,0.77,27.0,direct_reuse
121533.0,32.7,54.7,27.6,213.9,12.05,10.0,direct_reuse
22068.0,55.3,32.0,38.7,12.8,1.47,20.0,treat_then_reuse
36226.0,11.6,16.1,92.9,173.6,0.96,5.0,direct_reuse
52487.0,4.1,19.6,22.0,159.0,0.77,464.0,direct_reuse
197539.0,24.5,55.3,103.6,20.9,2.52,19.0,disposal
36466.0,27.2,10.2,8.4,31.2,1.78,5.0,direct_reuse
30754.0,55.3,11.5,18.4,174.9,0.59,45.0,treat_then_reuse
33337.0,42.7,39.7,11.3,64.5,2.32,78.0,treat_then_reuse
156565.0,77.6,17.3,52.0,305.9,0.8,4.0,treat_then_reuse
6846.0,23.5,7.7,5.9,126.7,0.06,1.0,direct_reuse
24296.0,16.5,72.3,13.7,95.8,3.93,2.0,direct_reuse
300000.0,3.9,10.2,2.2,74.6,3.47,4.0,disposal
74133.0,17.8,20.9,41.0,124.2,2.14,11.0,direct_reuse
22602.0,8.2,14.9,89.7,217.7,0.93,1.0,direct_reuse
47603.0,16.3,19.3,59.9,161.9,1.5,7.0,direct_reuse
51391.0,14.1,12.1,53.3,56.5,4.78,9.0,direct_reuse
88635.0,20.6,43.4,55.0,351.9,0.73,20.0,direct_reuse
177664.0,12.3,26.8,46.5,185.6,5.04,30.0,direct_reuse
64343.0,31.2,53.9,42.0,137.5,0.24,22.0,direct_reuse
33596.0,1.2,15.1,45.4,99.6,2.05,179.0,direct_reuse
85047.0,16.0,135.2,9.1,156.0,1.7,63.0,disposal
30068.0,39.7,5.3,15.8,12.0,6.07,17.0,direct_reuse
23782.0,72.5,6.9,21.9,117.4,0.5,3.0,treat_then_reuse
14301.0,26.0,99.7,13.4,546.9,0.58,4.0,direct_reuse
16390.0,61.3,35.8,3.1,114.7,0.27,1.0,treat_then_reuse
26173.0,15.7,32.2,4.6,98.7,0.79,15.0,direct_reuse
21494.0,13.5,34.6,26.5,46.7,2.3,20.0,direct_reuse
61039.0,21.7,38.7,59.6,154.8,0.16,46.0,direct_reuse
21172.0,13.4,31.2,20.3,72.6,0.93,18.0,direct_reuse
5429.0,6.7,11.3,554.3,380.0,3.65,59.0,direct_reuse
23606.0,8.5,47.2,6.7,34.8,1.44,61.0,direct_reuse
35232.0,4.9,41.6,34.3,54.7,1.82,3.0,direct_reuse
32086.0,21.7,76.9,94.6,46.5,0.23,6.0,direct_reuse
142012.0,13.6,100.6,72.2,677.2,1.45,12.0,treat_then_reuse
31905.0,9.7,32.0,44.1,73.1,1.71,4.0,direct_reuse
90821.0,8.1,9.2,72.6,49.3,1.33,8.0,direct_reuse
48374.0,21.2,101.3,21.5,9.0,2.01,19.0,treat_then_reuse
47590.0,27.2,10.9,147.7,33.0,1.1,10.0,direct_reuse
27316.0,4.9,32.1,93.7,160.9,0.91,12.0,direct_reuse
47045.0,4.2,20.0,7.2,160.2,0.43,3.0,direct_reuse
28694.0,31.8,17.4,29.5,44.0,5.85,26.0,direct_reuse
55216.0,3.9,45.2,3.1,46.7,0.33,23.0,direct_reuse
41549.0,22.0,29.8,124.7,696.4,2.02,4.0,disposal
25305.0,57.7,37.0,26.3,1747.6,17.41,2.0,treat_then_reuse
98157.0,57.8,12.8,101.3,318.9,6.9,77.0,treat_then_reuse
66091.0,26.2,21.3,17.6,500.3,3.2,168.0,direct_reuse
35823.0,25.5,13.3,2.2,631.8,2.28,17.0,direct_reuse
54276.0,102.2,20.9,475.7,1028.7,1.4,7.0,disposal
46227.0,1.6,22.3,23.5,64.6,0.51,59.0,direct_reuse
26707.0,8.9,107.3,6.0,34.3,1.19,25.0,treat_then_reuse
51501.0,28.9,19.9,79.4,676.4,3.48,9.0,direct_reuse
31739.0,9.9,4.5,231.1,31.2,2.74,52.0,direct_reuse
25300.0,41.1,74.9,15.8,29.0,4.6,4.0,treat_then_reuse
15742.0,13.0,35.1,17.8,29.8,8.05,4.0,direct_reuse
38138.0,15.2,22.1,26.7,77.9,1.34,21.0,direct_reuse
72903.0,10.5,17.3,5.3,10.1,2.12,14.0,direct_reuse
30144.0,8.4,11.5,8.8,18.6,0.14,32.0,direct_reuse
286214.0,8.2,115.6,170.4,45.4,30.97,73.0,disposal
91124.0,17.2,25.6,17.1,24.2,0.96,1.0,direct_reuse
122153.0,6.7,6.1,7.4,289.6,3.85,13.0,direct_reuse
85534.0,31.7,31.9,11.7,90.7,0.96,211.0,direct_reuse
179334.0,24.2,64.4,72.8,169.8,0.93,5.0,direct_reuse
28257.0,36.2,27.8,1.9,150.5,1.21,4.0,direct_reuse
8164.0,4.9,11.9,27.3,71.7,0.33,0.0,treat_then_reuse
35872.0,2.9,11.1,385.5,266.9,0.07,14.0,direct_reuse
72457.0,13.4,11.8,229.8,148.0,7.45,29.0,direct_reuse
54506.0,182.9,82.9,40.0,63.4,3.35,29.0,treat_then_reuse
59446.0,42.1,23.2,97.5,14.1,0.5,3.0,treat_then_reuse
123579.0,8.2,6.4,96.4,159.6,2.97,12.0,direct_reuse
64051.0,19.7,33.4,17.3,22.5,4.81,17.0,direct_reuse
85754.0,25.9,27.5,60.9,136.8,0.67,13.0,direct_reuse
25395.0,3.9,17.1,171.8,98.2,2.82,2.0,direct_reuse
22771.0,46.2,10.8,4.4,20.2,6.1,14.0,treat_then_reuse
151733.0,11.6,10.5,40.1,119.6,0.25,4.0,direct_reuse
52608.0,12.4,58.5,31.0,111.1,3.3,1.0,direct_reuse
31689.0,13.8,29.9,22.7,111.5,2.65,34.0,direct_reuse
31730.0,37.7,36.0,20.4,105.8,19.0,15.0,direct_reuse
31120.0,6.8,29.8,26.5,43.9,3.4,30.0,direct_reuse
29844.0,2.9,31.9,29.3,172.6,0.97,5.0,direct_reuse
19966.0,18.0,16.9,76.9,42.2,1.12,31.0,direct_reuse
17149.0,2.1,20.8,35.6,27.6,22.88,56.0,treat_then_reuse
42766.0,10.3,62.3,16.2,189.1,1.04,169.0,direct_reuse
32369.0,39.2,76.1,7.3,252.2,3.53,41.0,direct_reuse
106405.0,22.7,9.2,11.4,175.4,1.21,22.0,direct_reuse
60184.0,34.4,20.8,27.5,71.7,6.72,2.0,direct_reuse
59025.0,23.5,48.0,8.6,10.7,7.17,10.0,direct_reuse
29139.0,117.8,110.6,62.5,459.4,1.6,1.0,treat_then_reuse
45039.0,7.9,102.1,33.7,10.5,0.97,4.0,treat_then_reuse
63114.0,19.3,13.0,79.2,171.5,0.94,229.0,direct_reuse
80930.0,9.1,68.0,9.3,917.1,0.17,3.0,direct_reuse
45903.0,31.9,25.7,7.4,106.1,1.88,0.0,direct_reuse
104338.0,12.7,56.6,78.5,124.0,1.83,41.0,treat_then_reuse
49296.0,63.2,46.1,23.5,136.6,0.57,4.0,treat_then_reuse
85391.0,8.4,8.9,15.8,111.9,0.15,39.0,direct_reuse
34791.0,47.8,38.1,46.5,1194.7,2.16,2.0,treat_then_reuse
13783.0,23.0,54.8,44.4,35.6,2.54,6.0,direct_reuse
59151.0,13.1,24.1,4.5,31.0,2.75,73.0,direct_reuse
81449.0,21.9,20.1,105.8,62.8,0.46,2.0,direct_reuse
73331.0,17.0,7.0,12.3,610.9,2.76,9.0,direct_reuse
65876.0,18.5,42.4,154.5,47.7,1.31,19.0,direct_reuse
38407.0,11.2,29.0,4.1,144.5,5.07,4.0,direct_reuse
27869.0,7.2,11.7,29.4,292.4,0.46,18.0,direct_reuse
72129.0,10.0,18.9,16.1,212.1,7.35,12.0,direct_reuse
66073.0,3.0,27.8,1.9,275.9,11.74,27.0,direct_reuse
33103.0,28.7,15.7,44.2,428.3,1.92,193.0,direct_reuse
106574.0,4.4,24.6,2.0,126.3,2.79,674.0,direct_reuse
26423.0,11.1,6.0,14.2,54.4,4.57,24.0,direct_reuse
32583.0,24.1,72.2,75.6,105.8,0.43,10.0,direct_reuse
154122.0,28.7,24.8,10.6,62.0,0.88,24.0,direct_reuse
90040.0,2.7,10.2,6.8,1441.9,2.09,9.0,direct_reuse
38154.0,12.4,3.4,52.5,50.1,22.99,1.0,treat_then_reuse
59944.0,20.4,55.9,14.9,153.2,0.35,11.0,direct_reuse
54631.0,14.1,38.3,12.4,17.3,13.86,62.0,direct_reuse
7173.0,45.1,29.0,92.8,104.2,1.28,1.0,direct_reuse
25990.0,6.4,49.0,4.9,65.6,1.58,3.0,direct_reuse
47307.0,2.1,48.8,11.6,189.3,8.03,5.0,direct_reuse
38192.0,27.9,28.7,56.8,194.8,22.83,21.0,treat_then_reuse
58278.0,8.3,20.0,4.6,427.8,2.86,431.0,direct_reuse
108081.0,2.8,17.6,169.1,392.0,7.49,4.0,direct_reuse
39141.0,11.7,34.4,15.5,83.7,0.5,14.0,direct_reuse
23380.0,40.8,75.0,57.4,31.9,0.83,12.0,treat_then_reuse
61537.0,4.3,22.6,57.2,36.2,0.28,8.0,direct_reuse
39002.0,110.2,79.9,16.7,125.6,0.84,11.0,treat_then_reuse
43948.0,6.3,33.1,11.3,107.1,3.44,6.0,direct_reuse
39965.0,14.6,33.3,19.1,119.5,2.17,746.0,direct_reuse
235458.0,4.5,168.0,47.2,50.0,15.57,38.0,disposal
10214.0,14.0,92.0,6.1,437.4,23.83,6.0,treat_then_reuse
37353.0,11.9,94.0,4.7,17.8,1.38,72.0,direct_reuse
48894.0,3.5,13.0,119.2,47.0,0.68,18.0,direct_reuse
28373.0,171.3,141.7,8.3,27.5,7.45,13.0,treat_then_reuse
92031.0,8.6,23.0,30.7,71.5,8.53,9.0,direct_reuse
86620.0,8.6,20.5,15.8,354.7,2.93,8.0,treat_then_reuse
47409.0,32.2,4.4,16.6,65.6,4.13,2.0,direct_reuse
40560.0,68.9,31.8,111.8,100.6,3.37,1.0,treat_then_reuse
45326.0,37.1,10.3,18.1,186.9,0.46,21.0,direct_reuse
45554.0,4.6,34.0,13.1,62.2,0.34,9.0,direct_reuse
46404.0,16.3,9.7,14.5,137.1,1.54,45.0,direct_reuse
42976.0,2.5,103.4,11.0,118.6,1.27,3.0,treat_then_reuse
58496.0,30.3,38.1,9.0,25.9,2.36,2.0,direct_reuse
83054.0,3.1,152.0,11.0,54.0,1.39,39.0,treat_then_reuse
20719.0,6.5,10.8,147.8,133.0,0.18,8.0,direct_reuse
23495.0,13.4,84.7,47.2,368.9,0.11,44.0,direct_reuse
14415.0,20.1,5.8,13.3,368.5,4.3,13.0,direct_reuse
89902.0,10.6,29.0,65.2,902.4,0.7,204.0,direct_reuse
58409.0,52.8,14.8,3.0,153.5,1.22,38.0,treat_then_reuse
69821.0,25.8,17.1,104.7,57.1,0.8,23.0,direct_reuse
18022.0,24.1,16.2,95.0,83.9,0.5,40.0,direct_reuse
171008.0,4.5,11.8,294.0,79.4,0.49,8.0,direct_reuse
32010.0,62.1,9.0,67.6,57.5,6.21,1.0,treat_then_reuse
55146.0,6.5,17.2,33.9,137.2,1.21,21.0,direct_reuse
89149.0,64.3,26.9,94.6,144.4,3.76,224.0,treat_then_reuse
24566.0,83.1,62.2,9.5,24.8,4.48,0.0,treat_then_reuse
33442.0,21.4,31.1,12.5,298.0,2.49,25.0,direct_reuse
55571.0,34.1,62.4,18.6,11.9,4.68,1.0,direct_reuse
300000.0,1.0,7.5,103.8,70.5,1.68,12.0,disposal
60524.0,11.3,17.4,7.2,318.7,9.71,14.0,direct_reuse
150912.0,36.3,43.3,6.3,175.6,4.81,37.0,direct_reuse
114002.0,30.9,32.3,26.7,60.8,5.72,17.0,direct_reuse
63425.0,4.5,12.3,47.5,785.0,0.49,96.0,direct_reuse
24528.0,10.3,51.8,8.6,55.5,2.32,70.0,direct_reuse
102932.0,1.4,16.0,44.9,10.0,0.15,9.0,direct_reuse
17177.0,19.5,13.2,103.8,148.1,10.19,63.0,treat_then_reuse
150334.0,2.5,36.2,84.8,12.7,0.73,8.0,direct_reuse
56388.0,37.2,24.7,30.7,36.1,0.88,6.0,direct_reuse
7668.0,39.0,16.1,18.0,178.6,0.28,2.0,direct_reuse
38625.0,8.8,15.7,161.2,54.2,1.57,87.0,direct_reuse
77479.0,21.5,10.4,20.5,170.5,1.16,8.0,direct_reuse
41526.0,11.1,17.9,62.1,25.2,17.63,0.0,direct_reuse
80862.0,16.7,59.1,210.6,231.4,5.04,27.0,direct_reuse
27038.0,4.8,29.8,54.7,14.0,0.84,6.0,direct_reuse
19650.0,23.6,52.8,6.1,383.9,0.19,8.0,direct_reuse
46629.0,3.1,37.1,4.5,53.4,0.08,9.0,direct_reuse
50116.0,2.6,15.0,14.1,485.1,0.43,7.0,direct_reuse
38412.0,12.1,6.6,47.1,35.7,0.29,729.0,direct_reuse
115740.0,11.1,11.7,34.3,747.9,2.59,148.0,direct_reuse
27034.0,17.2,14.3,283.9,31.4,1.37,35.0,direct_reuse
61036.0,7.5,13.5,33.9,12.5,1.69,17.0,direct_reuse
51410.0,73.5,53.8,13.6,94.4,0.48,66.0,treat_then_reuse
16487.0,15.6,53.3,5.2,349.8,2.01,18.0,direct_reuse
19471.0,16.6,144.0,82.8,214.8,0.26,41.0,treat_then_reuse
49431.0,16.1,13.3,19.9,323.5,1.47,28.0,direct_reuse
196190.0,33.2,88.1,3.3,219.5,4.85,15.0,disposal
73533.0,22.6,87.6,20.6,36.5,1.03,50.0,direct_reuse
14648.0,20.0,20.4,6.1,209.2,2.94,6.0,direct_reuse
5556.0,26.1,35.8,12.1,99.7,0.13,13.0,direct_reuse
81890.0,2.6,66.2,20.2,41.2,0.11,3.0,direct_reuse
45828.0,2.7,23.4,6.8,109.6,2.52,3.0,direct_reuse
108976.0,12.6,22.0,11.2,84.6,6.43,0.0,direct_reuse
26463.0,11.3,14.9,8.2,427.3,1.21,24.0,direct_reuse
62639.0,22.7,3.7,8.5,51.1,26.81,36.0,treat_then_reuse
88638.0,13.7,26.0,6.0,48.5,0.25,62.0,direct_reuse
35838.0,22.7,13.9,11.3,41.7,0.68,2.0,direct_reuse
36379.0,4.4,10.4,6.9,725.3,1.98,24.0,direct_reuse
49895.0,13.3,34.4,40.6,44.4,3.02,12.0,direct_reuse
71673.0,4.0,7.7,25.6,374.8,0.77,37.0,direct_reuse
48531.0,19.1,46.8,84.2,28.9,0.42,5.0,direct_reuse
96935.0,2.5,36.1,193.3,157.2,3.69,7.0,direct_reuse
35477.0,18.4,17.8,45.3,120.2,1.96,1.0,direct_reuse
19344.0,3.6,23.3,34.4,349.6,1.05,4.0,direct_reuse
195611.0,9.5,9.5,48.8,298.0,3.15,12.0,disposal
32105.0,30.1,44.7,35.2,98.5,1.38,16.0,direct_reuse
32928.0,16.5,28.5,21.3,49.9,1.37,1.0,direct_reuse
46814.0,3.1,30.2,19.4,537.8,1.31,6.0,direct_reuse
51381.0,7.4,36.7,5.9,44.7,0.57,15.0,direct_reuse
37396.0,3.5,14.7,55.0,7.4,0.5,101.0,direct_reuse
48426.0,2.9,7.3,19.3,11.7,0.83,3.0,direct_reuse
47675.0,15.0,52.8,114.4,15.2,1.72,25.0,direct_reuse
55402.0,22.3,42.6,60.2,173.3,0.14,5.0,direct_reuse
9412.0,20.0,16.0,9.5,1028.6,5.63,6.0,direct_reuse
182885.0,23.2,34.0,89.7,9.5,1.69,3.0,disposal
44218.0,13.3,67.1,0.9,38.1,0.41,3.0,direct_reuse
73603.0,10.5,61.0,203.6,99.3,13.48,6.0,direct_reuse
18682.0,5.1,15.6,4.0,492.8,1.74,59.0,direct_reuse
35253.0,9.1,7.5,36.4,37.8,0.29,4.0,direct_reuse
30619.0,4.1,8.6,33.5,172.4,12.72,3.0,direct_reuse
137147.0,6.3,19.1,77.4,68.4,9.6,17.0,direct_reuse
32530.0,14.6,79.0,13.5,1584.3,0.51,12.0,disposal
83338.0,12.1,13.7,1.5,105.5,1.08,11.0,direct_reuse
31092.0,212.4,15.2,13.6,133.1,0.91,18.0,treat_then_reuse
35709.0,4.0,15.0,15.4,98.8,0.14,3.0,disposal
41279.0,12.0,16.0,1.7,57.0,2.51,3.0,direct_reuse
120414.0,3.7,24.3,21.2,255.9,4.95,53.0,direct_reuse
13057.0,9.5,8.8,5.5,25.2,3.87,10.0,direct_reuse
19517.0,9.9,58.4,43.8,10.0,1.72,30.0,direct_reuse
12543.0,28.8,21.8,14.9,76.3,5.61,76.0,direct_reuse
22897.0,9.0,178.3,211.3,220.8,0.38,43.0,treat_then_reuse
27775.0,11.3,9.6,14.8,47.5,17.53,2.0,direct_reuse
15833.0,9.1,87.5,33.7,110.5,0.6,10.0,direct_reuse
29322.0,3.8,74.7,15.6,23.5,0.7,58.0,direct_reuse
11965.0,7.5,17.6,2.9,289.7,0.78,27.0,direct_reuse
24038.0,9.5,17.9,15.7,184.4,0.71,16.0,direct_reuse
113584.0,14.4,11.7,49.6,92.0,1.28,1.0,direct_reuse
65024.0,22.3,11.8,41.4,108.4,1.22,5.0,direct_reuse
55895.0,10.9,24.5,14.1,19.4,1.95,14.0,direct_reuse
24296.0,10.7,24.9,3.5,20.4,0.57,1.0,direct_reuse
16726.0,2.9,6.8,43.5,78.7,2.05,40.0,direct_reuse
22084.0,21.9,153.7,33.2,158.4,0.4,10.0,treat_then_reuse
47560.0,7.2,19.9,55.3,167.5,4.27,1.0,direct_reuse
90014.0,26.4,25.9,14.5,60.4,4.2,5.0,direct_reuse
92195.0,44.0,14.9,2.7,204.4,1.64,8.0,treat_then_reuse
76224.0,11.4,19.8,38.1,429.6,0.71,10.0,direct_reuse
29252.0,5.4,18.4,19.9,81.7,2.47,102.0,direct_reuse
49870.0,13.3,24.5,106.7,126.5,0.52,29.0,direct_reuse
39146.0,18.4,24.2,20.8,71.6,1.72,2.0,direct_reuse
42581.0,10.1,46.7,19.0,78.3,1.35,1.0,direct_reuse
204023.0,8.1,29.4,33.1,108.5,50.34,8.0,disposal
14280.0,22.4,43.1,9.8,586.2,0.33,15.0,direct_reuse
41595.0,21.1,24.3,9.3,246.4,0.05,54.0,direct_reuse
114488.0,9.9,29.5,17.9,223.1,0.72,163.0,direct_reuse
17569.0,3.0,20.2,6.7,54.6,0.18,177.0,direct_reuse
31238.0,20.3,54.7,15.3,33.5,0.64,6.0,direct_reuse
33849.0,6.7,31.8,205.9,138.2,0.31,49.0,direct_reuse
41927.0,16.3,21.6,70.2,353.6,0.51,23.0,direct_reuse
16040.0,15.4,21.1,29.1,599.3,0.41,2.0,direct_reuse
74362.0,2.5,22.5,129.3,6.1,5.77,1.0,direct_reuse
78151.0,14.5,25.1,7.5,1327.5,1.55,15.0,direct_reuse
69973.0,21.4,23.5,398.8,142.4,6.67,1.0,direct_reuse
26655.0,23.9,15.7,11.6,244.6,1.74,3.0,direct_reuse
52081.0,15.0,45.2,222.4,13.3,5.51,4.0,direct_reuse
26118.0,2.3,47.6,221.2,69.4,1.11,17.0,direct_reuse
38839.0,42.5,102.2,2.5,222.5,13.1,83.0,treat_then_reuse
221334.0,19.5,15.1,116.8,24.7,3.04,12.0,disposal
52417.0,4.6,41.8,14.3,3.8,0.6,5.0,direct_reuse
21348.0,6.6,5.3,10.2,130.2,3.69,1.0,direct_reuse
55616.0,16.6,47.6,37.7,85.2,1.71,24.0,direct_reuse
19029.0,24.8,7.7,6.0,439.4,1.27,13.0,direct_reuse
21177.0,8.7,11.2,36.7,75.5,1.87,5.0,direct_reuse
