hour,gas_mmscfd,liq_bpd,press_psig,level_pct,foam_idx,antifoam_ppm,inlet_momentum,carryover
3717,52.9,9847.0,182.3,54.9,0.41,12,0.341,0
3718,53.0,11000.0,183.0,56.4,0.47,12,0.34,0
3719,52.6,11947.0,177.9,57.8,0.51,12,0.349,0
3720,52.0,10456.0,181.1,59.4,0.49,12,0.333,0
3721,53.7,10868.0,181.4,61.0,0.44,12,0.354,0
3722,54.3,11299.0,165.4,62.6,0.56,0,0.412,1
3723,54.3,9313.0,183.9,63.9,0.54,0,0.355,0
3724,51.8,10386.0,180.9,64.9,0.56,12,0.33,0
3725,55.6,10998.0,183.4,65.6,0.6,0,0.373,1
3726,52.7,8705.0,172.3,65.5,0.52,12,0.366,0
3727,53.7,10041.0,178.1,65.5,0.52,12,0.363,0
3728,52.9,11486.0,173.5,65.1,0.69,0,0.365,1
3729,52.8,11409.0,184.5,64.2,0.45,0,0.334,0
3730,50.4,10960.0,171.6,62.8,0.36,0,0.337,0
3731,54.0,11306.0,174.4,61.5,0.61,12,0.378,0
3732,59.4,10831.0,183.2,59.8,0.49,12,0.427,0
3733,51.4,11060.0,176.2,58.4,0.45,0,0.337,0
3734,52.5,10442.0,174.4,56.8,0.65,0,0.358,0
3735,51.3,10735.0,185.4,55.8,0.55,12,0.313,0
3736,51.2,10203.0,185.7,54.7,0.44,12,0.311,0
3737,56.3,11521.0,184.3,54.1,0.77,12,0.38,0
3738,50.8,11694.0,185.1,53.6,0.42,12,0.308,0
3739,51.3,11586.0,178.6,53.8,0.57,12,0.33,0
3740,48.5,10326.0,178.8,54.3,0.39,12,0.295,0
3741,50.6,9936.0,176.1,55.4,0.61,12,0.328,0
3742,48.3,11489.0,181.0,56.6,0.53,0,0.287,0
3743,54.2,10967.0,176.8,58.2,0.67,12,0.373,0
3744,59.6,10809.0,177.4,59.6,0.59,12,0.45,1
3745,51.7,10127.0,183.6,61.2,0.73,12,0.322,0
3746,48.5,10860.0,187.1,62.6,0.56,0,0.276,0
3747,54.9,9794.0,182.4,63.9,0.44,12,0.367,0
3748,50.9,10990.0,190.8,64.9,0.63,0,0.296,1
3749,56.0,11503.0,175.8,65.6,0.58,12,0.401,0
3750,52.0,11672.0,169.0,65.8,0.43,12,0.367,0
3751,51.2,11018.0,184.3,65.7,0.51,0,0.314,0
3752,52.3,9547.0,175.4,65.0,0.54,12,0.352,0
3753,54.7,10645.0,178.4,64.1,0.77,12,0.375,0
3754,52.2,11997.0,169.4,63.0,0.69,0,0.368,0
3755,51.6,9883.0,174.6,61.4,0.59,12,0.344,0
3756,52.3,10442.0,171.0,59.9,0.67,12,0.365,0
3757,49.7,11466.0,177.4,58.4,0.42,0,0.312,0
3758,53.8,10901.0,177.6,57.1,0.57,12,0.366,0
3759,48.4,12197.0,180.5,56.0,0.67,12,0.289,0
3760,51.8,9941.0,187.4,55.0,0.65,0,0.314,0
3761,54.8,9754.0,184.1,54.5,0.58,0,0.361,0
3762,53.7,11296.0,170.3,54.2,0.63,12,0.386,0
3763,54.4,9595.0,183.6,54.3,0.67,12,0.357,0
3764,52.8,10287.0,180.7,54.8,0.64,0,0.343,0
3765,55.9,10372.0,179.4,55.9,0.73,0,0.389,0
3766,55.3,11136.0,179.9,57.2,0.67,12,0.379,0
3767,54.1,10834.0,181.2,58.6,0.69,12,0.359,0
3768,55.3,10716.0,175.8,60.1,0.82,12,0.391,0
3769,54.8,10108.0,178.9,61.8,0.73,12,0.376,0
3770,51.9,11233.0,187.1,63.4,0.82,0,0.316,1
3771,49.6,13194.0,175.8,64.5,0.58,0,0.316,0
3772,54.0,10853.0,173.8,65.1,0.49,12,0.38,0
3773,54.4,10432.0,179.6,65.8,0.63,0,0.367,1
3774,55.7,9447.0,173.2,65.8,0.63,0,0.406,0
3775,50.7,9903.0,169.7,65.7,0.79,0,0.346,1
3776,50.7,10193.0,177.9,65.2,0.54,0,0.324,0
3777,54.1,9962.0,188.7,64.4,0.64,12,0.34,0
3778,52.8,10318.0,179.8,63.4,0.69,0,0.346,0
3779,48.3,11568.0,181.1,62.1,0.66,12,0.287,0
3780,53.9,11190.0,167.2,60.7,0.63,12,0.4,0
3781,48.4,10200.0,182.6,59.4,0.69,12,0.284,0
3782,50.6,9459.0,180.6,58.1,0.76,12,0.316,0
3783,56.4,11235.0,176.0,56.8,0.8,0,0.407,0
3784,57.6,10258.0,181.1,55.7,0.65,12,0.407,0
3785,50.0,9078.0,181.0,55.4,0.57,12,0.307,0
3786,52.2,10779.0,173.6,55.2,0.8,12,0.355,0
3787,53.1,10992.0,182.0,55.6,0.54,12,0.344,0
3788,57.4,8570.0,187.2,56.1,0.83,12,0.387,0
3789,51.7,9686.0,178.6,57.2,0.78,12,0.335,0
3790,51.8,10180.0,174.8,58.1,0.79,0,0.346,1
3791,56.8,10766.0,178.9,59.5,0.71,0,0.404,1
3792,52.0,9885.0,185.1,61.1,0.43,12,0.323,0
3793,54.8,9658.0,172.6,62.7,0.54,12,0.394,0
3794,49.2,10744.0,183.5,64.3,0.67,12,0.293,0
3795,52.5,9901.0,175.9,65.4,0.57,12,0.353,0
3796,48.8,10603.0,181.5,66.4,0.61,12,0.292,0
3797,50.3,9441.0,176.6,67.1,0.7,12,0.322,0
3798,55.0,9267.0,176.6,67.6,0.62,12,0.385,0
3799,52.8,10737.0,189.1,67.5,0.51,0,0.322,1
3800,52.1,10380.0,171.5,66.9,0.72,12,0.36,0
3801,51.0,10844.0,182.9,65.7,0.68,12,0.315,0
3802,52.3,9820.0,190.4,64.7,0.6,12,0.314,0
3803,53.6,9631.0,184.1,63.4,0.7,0,0.345,0
3804,55.3,11136.0,172.0,61.8,0.63,0,0.404,0
3805,46.2,9112.0,172.3,60.1,0.76,12,0.282,0
3806,50.7,11049.0,175.5,58.5,0.64,12,0.33,0
3807,53.2,11093.0,180.9,57.3,0.75,12,0.348,0
3808,52.5,10766.0,181.4,56.4,0.43,12,0.338,0
3809,53.8,9678.0,172.4,55.6,0.66,12,0.381,0
3810,53.4,9583.0,174.8,55.5,0.57,12,0.368,0
3811,51.9,10003.0,175.1,55.5,0.52,12,0.348,0
3812,51.4,9240.0,178.9,56.2,0.72,12,0.33,0
3813,52.1,9469.0,191.9,57.2,0.69,12,0.307,0
3814,55.5,10589.0,174.4,58.4,0.4,12,0.399,0
3815,50.8,10588.0,174.1,60.0,0.67,0,0.335,1
3816,52.5,9394.0,173.2,61.6,0.65,12,0.36,0
3817,53.0,10598.0,183.8,63.3,0.52,12,0.339,0
3818,56.5,10439.0,179.8,64.7,0.51,0,0.396,0
3819,51.8,11174.0,174.6,66.0,0.43,0,0.347,0
3820,54.9,10512.0,177.8,66.9,0.55,12,0.38,0
3821,55.6,10850.0,175.3,67.5,0.56,12,0.397,0
3822,52.3,10440.0,181.8,68.0,0.66,12,0.335,0
3823,51.9,10788.0,196.1,67.7,0.6,12,0.297,0
3824,51.6,9197.0,183.3,67.2,0.46,12,0.322,0
3825,51.8,10010.0,179.4,66.1,0.59,12,0.333,0
3826,54.5,10064.0,176.0,64.6,0.54,12,0.38,0
3827,52.9,9917.0,171.9,63.2,0.47,12,0.37,0
3828,52.9,10395.0,184.4,61.7,0.4,12,0.335,0
3829,49.5,10525.0,184.1,60.1,0.61,12,0.294,0
3830,49.8,10352.0,177.2,58.5,0.59,12,0.315,0
3831,57.6,9951.0,187.3,57.3,0.6,12,0.389,0
3832,51.7,9557.0,180.1,56.4,0.47,0,0.332,1
3833,50.2,10837.0,184.6,55.7,0.55,0,0.302,0
3834,55.7,10310.0,181.8,55.3,0.4,12,0.379,0
3835,52.8,9350.0,178.9,55.5,0.43,12,0.348,0
3836,53.5,9924.0,174.3,56.1,0.53,0,0.371,1
3837,51.7,8837.0,179.1,57.2,0.55,12,0.333,0
3838,51.2,10079.0,185.1,58.3,0.35,12,0.313,0
3839,51.5,9913.0,177.0,59.8,0.41,12,0.337,0
3840,48.5,9647.0,182.6,61.4,0.47,12,0.285,0
3841,51.7,11156.0,173.5,62.8,0.6,12,0.349,0
3842,52.6,9235.0,184.7,64.3,0.42,0,0.331,0
3843,56.4,10536.0,181.9,65.7,0.51,0,0.389,0
3844,52.0,11570.0,172.8,66.5,0.52,12,0.355,0
3845,45.9,10791.0,178.7,67.2,0.46,0,0.264,0
3846,51.5,10013.0,185.6,67.6,0.51,0,0.315,0
3847,58.5,9239.0,172.4,67.4,0.34,0,0.451,1
3848,53.8,9077.0,173.6,66.7,0.41,12,0.378,0
3849,49.6,9741.0,179.6,65.9,0.61,12,0.306,0
3850,53.0,9546.0,192.8,64.7,0.62,0,0.317,0
3851,49.7,9521.0,176.0,62.9,0.54,12,0.316,0
3852,48.1,9795.0,183.0,61.4,0.57,12,0.28,0
3853,50.6,9950.0,181.6,59.9,0.27,12,0.313,0
3854,51.6,10359.0,176.5,58.5,0.35,12,0.34,0
3855,46.7,9152.0,181.0,57.2,0.41,12,0.268,0
3856,48.4,9539.0,177.3,56.2,0.68,12,0.297,0
3857,51.3,9903.0,177.9,55.7,0.4,0,0.332,0
3858,50.2,9877.0,170.0,55.5,0.5,12,0.338,0
3859,52.2,11298.0,179.9,55.5,0.46,0,0.338,1
3860,48.1,10174.0,185.4,56.2,0.45,0,0.275,0
3861,52.9,8880.0,180.3,57.2,0.41,0,0.346,0
3862,48.1,10302.0,186.5,58.5,0.29,12,0.273,0
3863,55.1,10390.0,183.5,59.8,0.13,0,0.366,0
3864,46.7,9919.0,179.6,61.4,0.53,12,0.271,0
3865,48.2,9156.0,176.2,63.0,0.33,12,0.296,0
3866,51.9,11236.0,177.1,64.4,0.2,0,0.342,0
3867,55.0,9255.0,171.2,65.5,0.43,12,0.402,0
3868,51.5,10466.0,178.4,66.2,0.42,0,0.333,0
3869,52.1,10143.0,180.9,67.0,0.45,12,0.334,0
3870,50.7,10423.0,190.3,67.2,0.48,12,0.295,0
3871,48.0,11197.0,183.2,67.1,0.28,0,0.279,0
3872,49.3,10394.0,174.8,66.6,0.28,12,0.314,0
3873,47.5,9610.0,171.4,65.8,0.33,12,0.299,0
3874,47.3,10775.0,178.8,64.5,0.44,0,0.28,0
3875,51.4,9559.0,184.9,63.1,0.14,12,0.316,0
3876,47.5,10115.0,178.7,61.7,0.36,12,0.283,0
3877,51.1,9095.0,183.3,60.2,0.43,12,0.316,0
3878,47.0,9277.0,178.9,59.0,0.42,12,0.276,0
3879,50.9,10036.0,184.3,57.5,0.4,12,0.311,0
3880,48.9,10258.0,170.4,56.4,0.43,12,0.32,0
3881,53.6,8809.0,189.6,55.9,0.05,12,0.331,0
3882,50.8,10349.0,173.3,55.6,0.48,0,0.338,1
3883,53.1,9427.0,184.8,56.1,0.35,12,0.337,0
3884,48.0,10897.0,178.4,56.8,0.44,0,0.29,0
3885,50.0,9755.0,179.3,58.0,0.19,12,0.312,0
3886,47.4,9216.0,178.6,59.3,0.12,12,0.281,0
3887,48.7,10056.0,181.5,60.6,0.47,0,0.291,0
3888,49.0,9362.0,182.7,62.0,0.2,12,0.292,0
3889,47.8,10892.0,186.4,63.7,0.26,12,0.27,0
3890,46.5,10005.0,188.4,65.0,0.34,0,0.252,0
3891,46.0,9899.0,182.0,66.4,0.36,0,0.258,0
3892,43.6,10421.0,190.3,67.5,0.38,12,0.218,0
3893,46.8,9304.0,180.6,68.1,0.29,0,0.27,0
3894,50.9,9106.0,186.5,68.3,0.16,0,0.306,0
3895,45.3,10295.0,182.6,68.2,0.33,12,0.249,0
3896,45.8,9241.0,176.7,67.5,0.33,12,0.267,0
3897,53.7,9242.0,181.1,66.8,0.07,12,0.354,0
3898,47.5,10599.0,183.0,65.7,0.39,12,0.274,0
3899,49.9,10382.0,179.8,64.2,0.0,12,0.309,0
3900,50.6,9139.0,182.5,62.6,0.35,12,0.311,0
3901,50.6,9584.0,185.2,61.2,0.18,12,0.305,0
3902,45.1,9387.0,179.9,59.5,0.31,12,0.252,0
3903,48.2,11264.0,162.3,58.3,0.28,12,0.334,0
3904,44.7,10657.0,190.1,57.5,0.23,12,0.23,0
3905,54.8,9730.0,178.2,56.8,0.27,12,0.378,0
3906,44.6,10430.0,175.1,56.7,0.21,12,0.257,0
3907,45.9,9079.0,173.3,56.9,0.29,12,0.276,0
3908,45.9,9559.0,178.0,57.4,0.44,12,0.265,0
3909,44.7,10106.0,176.6,58.5,0.08,12,0.254,0
3910,51.8,10351.0,175.6,59.6,0.0,12,0.344,0
3911,54.4,9968.0,175.9,61.2,0.17,12,0.379,0
3912,47.1,10212.0,183.2,62.5,0.16,12,0.268,0
3913,44.9,10096.0,192.2,64.1,0.16,0,0.228,0
3914,42.5,9929.0,184.9,65.5,0.11,12,0.216,0
3915,47.5,9839.0,186.7,66.7,0.28,12,0.265,0
3916,47.2,9750.0,177.7,67.7,0.06,12,0.281,0
3917,46.3,10213.0,180.6,68.3,0.24,12,0.264,0
3918,48.4,10341.0,182.6,68.6,0.25,12,0.285,0
3919,48.8,10195.0,176.0,68.5,0.22,12,0.304,0
3920,48.5,9234.0,177.4,67.9,0.23,0,0.298,0
3921,46.9,9363.0,185.1,67.0,0.28,12,0.262,0
3922,44.9,10344.0,186.5,65.7,0.18,12,0.237,0
3923,49.2,11098.0,180.4,64.2,0.14,0,0.299,0
3924,47.5,10178.0,172.8,62.7,0.22,0,0.296,0
3925,49.6,9786.0,178.2,61.1,0.23,12,0.31,0
3926,49.3,10234.0,171.4,59.8,0.26,12,0.323,0
3927,43.7,9285.0,180.5,58.6,0.0,12,0.236,0
3928,43.6,11000.0,181.5,57.7,0.15,0,0.233,0
3929,45.2,10218.0,178.4,56.9,0.06,12,0.257,0
3930,44.4,9622.0,181.5,56.8,0.22,12,0.242,0
3931,48.9,9977.0,182.5,57.0,0.24,12,0.291,0
3932,47.8,9729.0,181.5,57.4,0.13,12,0.28,0
3933,49.6,11019.0,172.8,58.6,0.09,0,0.323,0
3934,47.8,9963.0,178.5,59.9,0.22,12,0.287,0
3935,47.3,10217.0,182.5,61.5,0.14,12,0.272,0
3936,49.7,10514.0,189.5,63.1,0.3,12,0.285,0
3937,47.8,9598.0,178.4,64.6,0.33,0,0.287,0
3938,46.7,10256.0,183.3,66.0,0.25,12,0.264,0
3939,50.2,10316.0,185.3,67.4,0.18,0,0.3,0
3940,46.7,9040.0,178.8,68.5,0.34,12,0.273,0
3941,45.6,10309.0,186.9,69.1,0.18,12,0.244,0
3942,44.2,10105.0,187.2,69.5,0.1,12,0.229,0
3943,47.9,10232.0,188.3,69.3,0.08,12,0.268,0
3944,49.2,10170.0,182.8,68.5,0.08,12,0.294,0
3945,45.9,10331.0,194.2,67.4,0.15,12,0.235,0
3946,49.2,11090.0,176.3,65.9,0.2,12,0.309,0
3947,41.0,9333.0,192.7,64.4,0.01,12,0.189,0
3948,45.7,9924.0,184.6,62.8,0.11,0,0.25,0
3949,45.7,10634.0,188.0,61.4,0.17,12,0.243,0
3950,43.9,10509.0,178.1,59.9,0.21,0,0.242,0
3951,51.6,10499.0,185.1,58.8,0.15,0,0.317,0
3952,45.4,12109.0,188.6,57.8,0.18,12,0.239,0
3953,44.5,10617.0,173.5,57.2,0.03,12,0.258,0
3954,45.5,10983.0,179.0,56.9,0.06,12,0.258,0
3955,40.3,9982.0,167.2,57.3,0.15,0,0.224,0
3956,43.4,9507.0,178.9,57.7,0.2,12,0.235,0
3957,47.7,9987.0,175.1,58.7,0.18,12,0.293,0
3958,43.6,10711.0,178.7,60.0,0.07,12,0.238,0
3959,43.0,10502.0,197.5,61.5,0.13,12,0.201,0
3960,48.3,10505.0,190.3,63.0,0.31,12,0.267,0
3961,48.3,10078.0,171.4,64.6,0.21,12,0.31,0
3962,46.2,9972.0,183.3,66.0,0.14,12,0.257,0
3963,43.7,10113.0,184.8,67.4,0.06,12,0.228,0
3964,44.1,10752.0,178.0,68.4,0.09,12,0.245,0
3965,42.6,10839.0,181.1,69.2,0.16,0,0.224,0
3966,42.1,9551.0,181.7,69.4,0.19,12,0.217,0
3967,41.9,10795.0,171.9,69.2,0.22,12,0.232,0
3968,42.9,9812.0,173.8,68.6,0.21,12,0.24,0
3969,41.8,10601.0,181.0,67.7,0.13,12,0.215,0
3970,40.4,10145.0,180.6,66.4,0.12,12,0.201,0
3971,44.8,11381.0,175.7,65.0,0.38,12,0.257,0
3972,44.8,9998.0,175.2,63.4,0.12,0,0.258,0
3973,48.3,10422.0,179.5,61.9,0.05,0,0.291,0
3974,42.4,10728.0,185.3,60.5,0.02,12,0.214,0
3975,44.7,9698.0,179.5,59.3,0.15,0,0.249,0
3976,44.7,10265.0,189.7,58.4,0.28,12,0.23,0
3977,43.2,10135.0,175.8,58.0,0.13,0,0.239,0
3978,45.6,9969.0,181.2,57.8,0.34,12,0.256,0
3979,45.6,10027.0,177.9,58.3,0.19,12,0.262,0
3980,44.4,11120.0,183.5,59.0,0.3,12,0.238,0
3981,42.9,9929.0,175.3,60.0,0.12,12,0.237,0
3982,42.6,10751.0,191.6,61.2,0.12,0,0.206,0
3983,40.0,10581.0,169.9,62.8,0.21,12,0.215,0
3984,41.3,9390.0,190.3,64.3,0.25,12,0.196,0
3985,41.7,10738.0,180.5,65.9,0.19,12,0.215,0
3986,40.4,9392.0,183.3,67.3,0.24,0,0.197,0
3987,44.2,10828.0,188.0,68.6,0.27,12,0.228,0
3988,46.1,10040.0,185.1,69.5,0.07,12,0.253,0
3989,40.7,10408.0,175.6,70.0,0.19,12,0.213,0
3990,43.6,9503.0,183.6,70.2,0.17,12,0.23,0
3991,40.3,10502.0,191.2,70.2,0.18,12,0.185,0
3992,42.0,11072.0,174.7,69.6,0.27,12,0.228,0
3993,41.0,9865.0,192.7,68.5,0.18,0,0.19,0
3994,44.2,10013.0,182.3,67.4,0.04,0,0.238,0
3995,40.9,10763.0,177.4,65.8,0.22,12,0.212,0
3996,45.1,10788.0,174.6,64.4,0.14,12,0.263,0
3997,41.8,8756.0,178.7,62.9,0.3,0,0.219,0
3998,40.8,11878.0,168.3,61.5,0.33,12,0.227,0
3999,39.2,10845.0,177.5,60.5,0.04,0,0.194,0
4000,42.9,10970.0,178.4,59.4,0.18,12,0.231,0
4001,44.4,10389.0,173.6,58.9,0.3,0,0.258,1
4002,42.8,9199.0,184.5,58.9,0.13,12,0.22,0
4003,47.7,10977.0,178.7,59.0,0.35,0,0.285,0
4004,45.6,10117.0,176.2,59.5,0.38,12,0.265,0
4005,41.2,10901.0,178.0,60.4,0.26,0,0.213,0
4006,41.1,10375.0,182.1,61.7,0.21,12,0.206,0
4007,43.0,10703.0,180.4,63.0,0.06,12,0.228,0
4008,39.7,10002.0,175.8,64.6,0.37,12,0.201,0
4009,44.6,11157.0,180.8,66.0,0.5,12,0.245,0
4010,42.5,9729.0,179.7,67.6,0.48,12,0.225,0
4011,42.2,12140.0,173.2,68.9,0.28,12,0.233,0
4012,43.2,12143.0,178.3,70.1,0.2,0,0.235,0
4013,45.7,11728.0,183.5,70.8,0.4,0,0.252,0
4014,41.8,11486.0,183.4,70.9,0.3,0,0.211,0
4015,41.0,10542.0,178.6,70.6,0.37,12,0.211,0
4016,45.0,11426.0,184.1,70.1,0.36,12,0.244,0
4017,43.6,10551.0,174.1,69.1,0.34,12,0.247,0
4018,40.3,9539.0,174.3,68.0,0.44,12,0.211,0
4019,41.1,11687.0,178.5,66.4,0.45,12,0.212,0
4020,41.5,11434.0,189.0,65.1,0.29,0,0.199,0
4021,41.8,10630.0,181.0,63.7,0.26,12,0.215,0
4022,37.5,9803.0,178.3,62.3,0.1,12,0.176,0
4023,37.0,10259.0,189.3,61.2,0.32,12,0.158,0
4024,38.5,9403.0,178.3,60.2,0.25,12,0.187,0
4025,38.3,11348.0,193.4,59.6,0.41,12,0.164,0
4026,39.0,9573.0,176.9,59.2,0.34,12,0.193,0
4027,42.2,10905.0,173.9,59.7,0.35,12,0.231,0
4028,40.1,10123.0,179.0,60.1,0.46,12,0.201,0
4029,41.0,9724.0,178.5,60.9,0.43,0,0.21,0
4030,37.4,10898.0,175.2,62.0,0.38,0,0.18,0
4031,39.2,10507.0,195.6,63.6,0.56,12,0.17,0
4032,41.8,11336.0,181.9,65.3,0.47,12,0.213,0
4033,41.7,9871.0,182.8,66.9,0.36,12,0.211,0
4034,38.4,10238.0,177.2,68.4,0.37,0,0.187,0
4035,40.5,9105.0,176.5,69.7,0.49,12,0.209,0
4036,45.6,9257.0,186.2,70.7,0.44,12,0.246,0
4037,40.0,12054.0,169.9,71.5,0.31,12,0.215,0
4038,38.2,12263.0,173.1,71.6,0.52,0,0.191,0
4039,39.5,10879.0,178.5,71.3,0.56,12,0.195,0
4040,40.1,10247.0,188.1,70.8,0.56,12,0.187,0
4041,39.4,10624.0,177.8,69.9,0.6,12,0.196,0
4042,39.7,11454.0,182.5,68.7,0.65,12,0.191,0
4043,36.1,10492.0,180.2,67.4,0.62,12,0.161,0
4044,37.2,11028.0,187.8,65.8,0.49,0,0.162,0
4045,39.2,10862.0,170.5,64.3,0.44,12,0.206,0
4046,39.1,10482.0,184.4,62.9,0.28,0,0.184,0
4047,38.1,10522.0,178.8,61.7,0.47,0,0.181,0
4048,39.0,11105.0,185.5,60.9,0.53,12,0.181,0
4049,39.5,10226.0,175.1,60.3,0.48,0,0.202,0
4050,41.6,11236.0,180.1,60.1,0.29,0,0.214,0
4051,39.0,10599.0,179.4,60.4,0.46,12,0.19,0
4052,40.2,11028.0,174.0,61.1,0.56,12,0.211,0
4053,37.8,11918.0,172.3,62.1,0.39,0,0.189,0
4054,40.6,10841.0,176.5,63.5,0.52,0,0.21,0
4055,40.0,11613.0,180.8,64.7,0.55,0,0.198,0
4056,41.2,9724.0,175.5,66.0,0.62,12,0.218,0
4057,40.8,10660.0,178.0,67.7,0.68,0,0.21,0
4058,40.4,11018.0,168.7,69.2,0.48,12,0.222,0
4059,38.7,12355.0,177.8,70.4,0.54,12,0.189,0
4060,39.5,9647.0,186.1,71.5,0.55,12,0.184,0
4061,41.5,10962.0,184.2,72.3,0.59,12,0.207,0
4062,37.2,12059.0,179.5,72.7,0.59,12,0.172,0
4063,37.2,10500.0,181.5,72.6,0.68,12,0.169,0
4064,39.1,10911.0,175.0,71.9,0.31,12,0.198,0
4065,39.7,11302.0,189.7,70.8,0.59,12,0.181,0
4066,36.6,11210.0,192.4,69.3,0.6,12,0.151,0
4067,38.4,12187.0,181.0,67.9,0.53,12,0.181,0
4068,38.3,11415.0,195.5,66.5,0.33,12,0.162,0
4069,32.9,12041.0,175.9,65.1,0.55,12,0.139,0
4070,37.9,10870.0,172.5,63.7,0.49,0,0.189,0
4071,38.0,10614.0,175.7,62.5,0.73,12,0.185,0
4072,38.0,10985.0,178.7,61.5,0.61,0,0.181,0
4073,41.9,10342.0,193.9,60.8,0.49,12,0.196,0
4074,35.3,11503.0,178.3,60.5,0.37,12,0.156,0
4075,36.2,10905.0,174.8,60.6,0.64,0,0.169,0
4076,31.7,10715.0,174.6,61.4,0.65,12,0.13,0
4077,37.0,11545.0,186.8,62.2,0.56,0,0.161,1
4078,37.2,10406.0,186.0,63.4,0.65,12,0.163,0
4079,36.8,11757.0,177.1,64.7,0.56,0,0.172,0
4080,40.8,10893.0,168.7,66.2,0.7,12,0.226,0
4081,40.2,12050.0,173.2,67.8,0.7,0,0.211,0
4082,38.2,10975.0,190.3,69.2,0.44,12,0.167,0
4083,37.0,11703.0,184.1,70.3,0.46,12,0.165,0
4084,40.5,11397.0,180.4,71.3,0.81,12,0.203,0
4085,37.9,11803.0,191.2,71.8,0.7,0,0.163,1
4086,35.8,11370.0,191.7,72.0,0.49,12,0.146,0
4087,33.5,10139.0,179.8,72.0,0.46,12,0.14,0
4088,36.7,12021.0,179.9,71.5,0.64,12,0.167,0
4089,39.7,11264.0,176.5,70.6,0.5,12,0.2,0
4090,43.4,11889.0,178.3,69.3,0.59,0,0.237,1
4091,37.9,11831.0,171.1,67.7,0.62,12,0.191,0
4092,35.8,10817.0,171.1,66.2,0.62,12,0.17,0
4093,34.7,10729.0,169.7,64.9,0.74,0,0.162,0
4094,39.0,11839.0,186.5,63.4,0.81,12,0.18,0
4095,33.2,11180.0,170.6,62.2,0.58,12,0.147,0
4096,39.0,12058.0,191.7,61.2,0.52,12,0.172,0
4097,39.6,11289.0,175.6,60.3,0.67,12,0.201,0
4098,38.6,12142.0,190.4,60.0,0.8,0,0.171,1
4099,37.0,11733.0,177.8,60.5,0.6,0,0.172,0
4100,38.9,11649.0,170.6,61.1,0.72,0,0.202,0
4101,37.9,11197.0,187.7,62.3,0.56,0,0.168,0
4102,35.5,11633.0,188.4,63.5,0.64,12,0.147,0
4103,42.0,12316.0,174.6,64.6,0.53,12,0.229,0
4104,36.5,11454.0,178.0,66.1,0.64,12,0.168,0
4105,39.3,11875.0,174.6,67.7,0.63,12,0.2,0
4106,31.3,11547.0,179.3,69.1,0.71,12,0.122,0
4107,40.5,11613.0,180.6,70.4,0.82,0,0.203,1
4108,41.0,12744.0,177.9,71.3,0.61,12,0.212,0
4109,37.4,12390.0,169.1,72.0,0.45,12,0.189,0
4110,38.7,11616.0,176.5,72.1,0.63,0,0.191,0
4111,38.7,11722.0,184.2,72.0,0.68,12,0.179,0
4112,35.6,11092.0,178.7,71.4,0.67,12,0.159,0
4113,38.6,11473.0,178.0,70.4,0.63,12,0.187,0
4114,35.2,11822.0,174.4,69.0,0.8,0,0.16,1
4115,35.7,12213.0,176.3,67.5,0.66,12,0.162,0
4116,40.0,12153.0,188.5,66.2,0.64,12,0.186,0
4117,39.6,10863.0,173.2,64.8,0.57,12,0.205,0
4118,35.4,12335.0,184.3,63.5,0.48,12,0.15,0
4119,35.3,11601.0,180.3,62.1,0.68,12,0.154,0
4120,35.5,10983.0,181.5,61.0,0.67,12,0.155,0
4121,38.9,12621.0,175.6,60.5,0.54,12,0.195,0
4122,34.6,12722.0,177.9,60.4,0.64,0,0.151,1
4123,38.0,11893.0,180.0,60.7,0.63,12,0.179,0
4124,38.9,12217.0,176.9,61.2,0.58,12,0.193,0
4125,36.8,12269.0,182.0,62.0,0.57,12,0.166,0
4126,39.6,12720.0,182.7,63.3,0.69,12,0.19,0
4127,36.3,12265.0,193.0,64.9,0.62,12,0.148,0
4128,36.5,10837.0,181.7,66.4,0.58,12,0.163,0
4129,34.6,13185.0,168.5,67.9,0.56,12,0.163,0
4130,39.6,12536.0,187.0,69.5,0.63,12,0.184,0
4131,35.1,11445.0,178.8,70.6,0.73,12,0.154,0
4132,37.9,11092.0,192.1,71.8,0.66,12,0.163,0
4133,36.8,12178.0,188.8,72.4,0.61,12,0.157,0
4134,34.4,11641.0,177.0,72.5,0.67,12,0.15,1
4135,35.5,12079.0,184.3,72.3,0.77,0,0.151,1
4136,40.5,12380.0,176.4,71.7,0.68,12,0.209,0
4137,37.5,11474.0,180.0,70.9,0.66,0,0.174,1
4138,34.5,11101.0,184.1,69.7,0.69,12,0.143,0
4139,37.8,12164.0,186.7,68.4,0.61,0,0.168,1
4140,36.6,11532.0,185.4,66.9,0.64,12,0.16,0
4141,45.6,12020.0,180.4,65.3,0.57,12,0.257,0
4142,37.7,10989.0,194.9,63.8,0.47,12,0.158,0
4143,36.1,11764.0,177.8,62.5,0.65,12,0.164,0
4144,40.6,12453.0,170.4,61.8,0.65,12,0.22,0
4145,32.4,12388.0,171.5,61.3,0.59,12,0.139,0
4146,37.2,11424.0,188.8,61.1,0.72,0,0.161,1
4147,42.0,11169.0,179.5,61.2,0.54,0,0.219,0
4148,36.7,12010.0,181.0,61.9,0.43,12,0.166,0
4149,32.7,12403.0,176.7,62.9,0.53,0,0.136,0
4150,36.0,12306.0,177.3,64.1,0.45,12,0.164,0
4151,40.7,11675.0,175.3,65.8,0.63,12,0.213,0
