Sample_ID,Porosity_frac,Permeability_md,Pc_psi,Sw_frac,IFT_dynes_cm,Contact_Angle_deg
14873,0.1299,13.56,32.01,0.3614,30,0
14874,0.221,39.71,0.5,1.0,30,0
14875,0.1551,25.46,3.48,1.0,30,0
14876,0.1472,7.91,4.38,1.0,30,0
14877,0.1695,35.7,4.58,1.0,30,0
14878,0.1906,13.6,1.56,1.0,30,0
14879,0.1435,10.73,28.28,0.3883,30,0
14880,0.1662,6.88,2.61,1.0,30,0
14881,0.1416,14.87,26.55,0.3825,30,0
14882,0.189,40.28,6.58,0.6889,30,0
14883,0.2169,35.4,9.17,0.6151,30,0
14884,0.1384,18.62,9.32,0.6756,30,0
14885,0.1648,25.02,18.73,0.3856,30,0
14886,0.2209,56.04,19.71,0.409,30,0
14887,0.1224,10.18,15.35,0.618,30,0
14888,0.1069,3.19,22.29,0.7035,30,0
14889,0.2159,58.05,0.5,1.0,30,0
14890,0.0943,6.45,10.54,0.7807,30,0
14891,0.1362,5.32,11.14,0.9685,30,0
14892,0.0385,1.41,4.1,1.0,30,0
14893,0.1928,24.18,12.19,0.6294,30,0
14894,0.0747,1.74,9.44,1.0,30,0
14895,0.1049,4.95,9.58,1.0,30,0
14896,0.1561,24.68,1.89,1.0,30,0
14897,0.1912,28.97,8.57,0.8434,30,0
14898,0.1013,5.57,21.81,0.5898,30,0
14899,0.1677,10.37,7.91,1.0,30,0
14900,0.133,4.28,10.03,1.0,30,0
14901,0.1565,6.31,51.41,0.2948,30,0
14902,0.1684,16.77,30.81,0.3969,30,0
14903,0.1178,6.67,39.61,0.3704,30,0
14904,0.1323,9.09,1.21,1.0,30,0
14905,0.0723,2.1,14.46,0.9347,30,0
14906,0.2093,47.44,3.79,1.0,30,0
14907,0.1832,22.47,7.77,0.773,30,0
14908,0.2127,31.55,17.08,0.4896,30,0
14909,0.2123,57.31,12.97,0.421,30,0
14910,0.0823,4.53,10.57,0.927,30,0
14911,0.1246,7.92,25.27,0.4844,30,0
14912,0.0902,1.25,17.21,1.0,30,0
14913,0.2696,527.69,25.81,0.05,30,0
14914,0.1576,10.18,40.31,0.308,30,0
14915,0.192,42.37,18.67,0.4019,30,0
14916,0.0729,2.76,7.55,1.0,30,0
14917,0.2057,40.27,3.59,1.0,30,0
14918,0.2704,113.19,4.74,0.7769,30,0
14919,0.1539,11.33,7.58,1.0,30,0
14920,0.0962,3.62,20.21,0.6487,30,0
14921,0.1174,10.31,0.61,1.0,30,0
14922,0.0411,0.84,25.25,0.7189,30,0
14923,0.1215,11.64,21.29,0.5334,30,0
14924,0.1832,32.63,10.38,0.663,30,0
14925,0.147,11.67,7.65,0.9864,30,0
14926,0.0892,8.66,1.79,1.0,30,0
14927,0.2031,22.94,5.13,1.0,30,0
14928,0.1542,25.15,1.74,1.0,30,0
14929,0.0666,1.66,25.63,0.6613,30,0
14930,0.1649,13.55,10.68,0.8012,30,0
14931,0.2931,226.6,4.25,0.7129,30,0
14932,0.0701,2.45,0.5,1.0,30,0
14933,0.0957,11.0,11.13,0.6906,30,0
14934,0.2648,125.22,20.92,0.2846,30,0
14935,0.178,45.83,21.82,0.2676,30,0
14936,0.1325,6.58,3.62,1.0,30,0
14937,0.1683,15.6,79.66,0.2208,30,0
14938,0.0849,12.15,12.62,0.6297,30,0
14939,0.0818,4.96,6.05,1.0,30,0
14940,0.1372,11.14,7.48,1.0,30,0
14941,0.0849,8.71,1.99,1.0,30,0
14942,0.1287,13.95,10.2,0.708,30,0
14943,0.1165,4.96,20.99,0.7301,30,0
14944,0.087,2.63,7.9,1.0,30,0
14945,0.1541,11.59,30.24,0.3377,30,0
14946,0.2413,95.41,9.72,0.4827,30,0
14947,0.1203,13.45,34.63,0.3162,30,0
14948,0.1084,8.18,18.22,0.6219,30,0
14949,0.2014,30.11,0.85,1.0,30,0
14950,0.1729,10.07,1.04,1.0,30,0
14951,0.2203,114.62,24.15,0.3041,30,0
14952,0.155,12.13,6.62,1.0,30,0
14953,0.1998,28.24,3.15,1.0,30,0
14954,0.1185,4.93,30.07,0.5003,30,0
14955,0.1692,22.28,61.39,0.2242,30,0
14956,0.1504,16.95,24.81,0.4155,30,0
14957,0.187,11.38,19.37,0.6016,30,0
14958,0.1278,6.67,0.5,1.0,30,0
14959,0.1272,5.67,1.68,1.0,30,0
14960,0.17,17.1,16.67,0.5421,30,0
14961,0.1639,25.91,7.9,0.9026,30,0
14962,0.1449,10.46,0.5,1.0,30,0
14963,0.1573,17.2,20.26,0.4748,30,0
14964,0.1414,11.64,8.14,0.9411,30,0
14965,0.1611,13.71,16.13,0.6494,30,0
14966,0.1221,9.58,9.48,0.8389,30,0
14967,0.1268,12.45,0.5,1.0,30,0
14968,0.2896,310.33,15.16,0.2011,30,0
14969,0.1543,17.71,23.27,0.4906,30,0
14970,0.1741,26.43,2.54,1.0,30,0
14971,0.1324,20.61,33.26,0.3112,30,0
14972,0.1566,8.89,3.01,1.0,30,0
14973,0.2226,57.56,8.24,0.6211,30,0
14974,0.1502,8.59,11.24,0.9746,30,0
14975,0.2084,43.21,5.65,0.8936,30,0
14976,0.1036,8.16,10.41,0.8425,30,0
14977,0.1085,3.85,19.01,0.6986,30,0
14978,0.1554,18.89,18.8,0.486,30,0
14979,0.0777,3.24,38.32,0.4469,30,0
14980,0.1857,23.17,29.72,0.4421,30,0
14981,0.1259,2.91,63.1,0.3693,30,0
14982,0.1646,8.31,13.57,0.8278,30,0
14983,0.0937,2.19,7.68,1.0,30,0
14984,0.285,361.04,4.12,0.6159,30,0
14985,0.0663,1.67,4.2,1.0,30,0
14986,0.1324,12.33,2.45,1.0,30,0
14987,0.1995,48.04,19.46,0.3866,30,0
14988,0.2179,42.25,15.93,0.4247,30,0
14989,0.2273,33.84,5.19,1.0,30,0
14990,0.1184,8.33,33.4,0.3967,30,0
14991,0.175,61.64,12.05,0.4266,30,0
14992,0.1832,36.45,1.07,1.0,30,0
14993,0.1783,15.72,0.95,1.0,30,0
14994,0.203,16.26,2.32,1.0,30,0
14995,0.1616,8.46,3.56,1.0,30,0
14996,0.132,4.09,32.76,0.5457,30,0
14997,0.1924,53.76,22.61,0.3516,30,0
14998,0.1966,58.83,3.38,1.0,30,0
14999,0.0811,4.22,4.29,1.0,30,0
15000,0.1293,10.13,15.19,0.6051,30,0
15001,0.1614,10.26,30.78,0.4606,30,0
15002,0.1809,11.71,5.71,1.0,30,0
15003,0.16,13.16,11.18,0.786,30,0
15004,0.1903,37.95,33.16,0.2736,30,0
15005,0.0928,4.97,22.09,0.5021,30,0
15006,0.1071,4.41,33.32,0.4416,30,0
15007,0.2134,53.73,4.89,0.9379,30,0
15008,0.0985,6.99,17.61,0.5932,30,0
15009,0.1078,2.68,1.82,1.0,30,0
15010,0.1182,6.81,14.36,0.6612,30,0
15011,0.1514,8.2,5.44,1.0,30,0
15012,0.2244,78.72,18.13,0.2421,30,0
15013,0.2003,36.96,2.3,1.0,30,0
15014,0.191,48.28,16.43,0.3641,30,0
15015,0.1825,32.59,18.49,0.3361,30,0
15016,0.2083,37.92,29.19,0.2738,30,0
15017,0.1143,5.34,17.43,0.7107,30,0
15018,0.1184,9.6,11.1,0.8413,30,0
15019,0.1047,3.71,23.0,0.6079,30,0
15020,0.1476,9.46,5.02,1.0,30,0
15021,0.2103,27.69,16.97,0.4959,30,0
15022,0.1795,14.32,19.34,0.5304,30,0
15023,0.2117,58.78,7.48,0.6253,30,0
15024,0.0843,3.1,67.6,0.3327,30,0
15025,0.1694,22.2,6.6,0.9286,30,0
15026,0.0796,2.72,1.32,1.0,30,0
15027,0.1646,13.64,5.42,1.0,30,0
15028,0.2064,29.62,1.57,1.0,30,0
15029,0.1645,9.42,6.22,1.0,30,0
15030,0.1682,23.6,2.05,1.0,30,0
15031,0.0937,3.85,8.68,1.0,30,0
15032,0.0617,1.65,22.57,0.6203,30,0
15033,0.1381,23.77,1.05,1.0,30,0
15034,0.2097,98.77,12.42,0.3896,30,0
15035,0.1015,3.69,0.67,1.0,30,0
15036,0.2163,52.81,32.39,0.2589,30,0
15037,0.1619,12.83,38.15,0.3092,30,0
15038,0.0703,2.45,10.17,1.0,30,0
15039,0.0859,3.13,22.0,0.639,30,0
15040,0.1454,12.42,13.48,0.6252,30,0
15041,0.123,7.5,6.25,1.0,30,0
15042,0.1007,2.52,4.22,1.0,30,0
15043,0.0425,1.6,21.32,0.6349,30,0
15044,0.0864,4.41,8.43,1.0,30,0
15045,0.1533,15.37,37.93,0.4311,30,0
15046,0.1224,12.09,55.75,0.2966,30,0
15047,0.0879,6.68,3.54,1.0,30,0
15048,0.1298,15.52,12.35,0.5964,30,0
15049,0.1951,42.44,11.55,0.5064,30,0
15050,0.1815,19.55,30.39,0.2932,30,0
15051,0.1572,10.53,17.62,0.7052,30,0
15052,0.2263,37.1,14.02,0.597,30,0
15053,0.106,3.85,17.05,0.8023,30,0
15054,0.1439,9.3,7.4,1.0,30,0
15055,0.1353,9.57,48.39,0.2877,30,0
15056,0.0866,2.76,0.89,1.0,30,0
15057,0.1715,7.36,0.5,1.0,30,0
15058,0.0556,1.01,8.06,1.0,30,0
15059,0.2488,120.86,2.52,1.0,30,0
15060,0.0821,3.96,11.81,0.8556,30,0
15061,0.2343,81.72,0.5,1.0,30,0
15062,0.165,12.75,9.23,0.8563,30,0
15063,0.1993,23.99,5.24,1.0,30,0
15064,0.1391,6.78,3.39,1.0,30,0
15065,0.1574,15.64,8.82,0.8372,30,0
15066,0.1778,26.59,28.92,0.2585,30,0
15067,0.1805,27.04,15.98,0.6447,30,0
15068,0.1893,30.87,2.61,1.0,30,0
15069,0.1577,7.83,10.36,0.962,30,0
15070,0.1484,6.85,40.25,0.4,30,0
15071,0.0885,1.8,8.68,1.0,30,0
15072,0.2157,22.83,9.54,0.7731,30,0
15073,0.1488,44.65,42.54,0.1695,30,0
15074,0.2184,84.71,2.19,1.0,30,0
15075,0.1644,17.57,19.92,0.5649,30,0
15076,0.0998,4.86,5.33,1.0,30,0
15077,0.0499,1.59,30.14,0.651,30,0
15078,0.1657,42.52,0.84,1.0,30,0
15079,0.0576,1.41,69.69,0.2656,30,0
15080,0.1515,8.1,21.95,0.6332,30,0
15081,0.1547,9.31,5.02,1.0,30,0
15082,0.1316,11.21,21.46,0.5197,30,0
15083,0.1561,12.72,38.45,0.3401,30,0
15084,0.1838,14.38,1.8,1.0,30,0
15085,0.02,0.67,36.73,0.5075,30,0
15086,0.1475,12.4,6.7,1.0,30,0
15087,0.0487,0.84,0.5,1.0,30,0
15088,0.1853,29.33,1.79,1.0,30,0
15089,0.1404,6.26,32.42,0.4725,30,0
15090,0.02,0.92,60.83,0.2948,30,0
15091,0.0908,4.59,33.86,0.4186,30,0
15092,0.1363,6.15,8.74,1.0,30,0
15093,0.1731,50.85,48.82,0.1778,30,0
15094,0.1757,15.42,7.83,0.8604,30,0
15095,0.1755,18.42,1.81,1.0,30,0
15096,0.2215,50.27,6.25,0.7603,30,0
15097,0.136,10.86,96.77,0.1992,30,0
15098,0.1964,30.12,14.75,0.5223,30,0
15099,0.1594,27.68,6.23,0.8593,30,0
15100,0.08,2.6,14.68,0.9281,30,0
15101,0.2214,71.35,8.41,0.5913,30,0
15102,0.0639,2.22,0.76,1.0,30,0
15103,0.1984,36.63,3.37,1.0,30,0
15104,0.0543,1.97,0.5,1.0,30,0
15105,0.1842,25.07,4.41,1.0,30,0
15106,0.2742,113.78,20.18,0.266,30,0
15107,0.1146,9.43,3.22,1.0,30,0
15108,0.1372,8.96,11.26,0.8084,30,0
15109,0.1469,25.34,18.14,0.4067,30,0
15110,0.1175,8.2,11.93,0.8079,30,0
15111,0.2513,107.98,0.5,1.0,30,0
15112,0.1506,15.34,6.77,1.0,30,0
15113,0.1495,8.3,8.74,1.0,30,0
15114,0.1312,6.37,6.3,1.0,30,0
15115,0.1039,3.98,11.85,0.8747,30,0
15116,0.0993,5.74,10.8,0.9439,30,0
15117,0.1469,8.0,3.11,1.0,30,0
15118,0.1327,6.79,20.91,0.5091,30,0
15119,0.0878,5.53,2.64,1.0,30,0
15120,0.2315,151.2,9.21,0.4678,30,0
15121,0.0452,3.54,21.18,0.5106,30,0
15122,0.1297,14.53,17.92,0.5782,30,0
15123,0.1722,24.8,8.49,0.7561,30,0
15124,0.1591,25.95,23.33,0.3764,30,0
15125,0.1306,11.36,18.76,0.5298,30,0
15126,0.1663,9.13,7.28,1.0,30,0
15127,0.1923,20.94,33.88,0.3358,30,0
15128,0.1489,16.77,2.3,1.0,30,0
15129,0.1534,8.93,6.66,1.0,30,0
15130,0.0993,1.87,17.95,0.9277,30,0
15131,0.1399,6.95,30.95,0.4655,30,0
15132,0.1009,3.08,5.84,1.0,30,0
15133,0.1399,5.47,12.36,0.9846,30,0
15134,0.167,12.68,0.5,1.0,30,0
15135,0.143,18.74,6.95,0.8754,30,0
15136,0.2317,103.19,6.03,0.7375,30,0
15137,0.1132,6.39,27.72,0.5434,30,0
15138,0.2102,30.86,1.15,1.0,30,0
15139,0.1531,17.59,0.96,1.0,30,0
15140,0.1972,57.7,8.77,0.6217,30,0
15141,0.1982,24.32,7.85,0.953,30,0
15142,0.1068,3.63,2.64,1.0,30,0
15143,0.1095,1.54,4.58,1.0,30,0
15144,0.1477,17.7,54.86,0.1795,30,0
15145,0.1143,6.46,10.8,0.9327,30,0
15146,0.1254,3.76,1.38,1.0,30,0
15147,0.0636,2.66,0.77,1.0,30,0
15148,0.1841,14.78,0.64,1.0,30,0
15149,0.1982,74.38,7.39,0.6759,30,0
15150,0.1426,7.46,30.11,0.4586,30,0
15151,0.1415,24.74,26.84,0.3055,30,0
15152,0.146,10.78,6.88,1.0,30,0
15153,0.0607,2.59,22.34,0.5176,30,0
15154,0.2238,29.42,20.93,0.3693,30,0
15155,0.076,3.28,9.9,1.0,30,0
15156,0.1345,12.5,7.77,0.9794,30,0
15157,0.1443,8.09,2.99,1.0,30,0
15158,0.1808,35.58,4.9,0.977,30,0
15159,0.1132,3.42,6.2,1.0,30,0
15160,0.1545,19.47,25.13,0.514,30,0
15161,0.0939,4.45,12.08,0.8319,30,0
15162,0.1249,6.6,3.36,1.0,30,0
15163,0.02,0.16,1.51,1.0,30,0
15164,0.2583,149.98,10.3,0.453,30,0
15165,0.194,23.59,16.46,0.5314,30,0
15166,0.1242,4.85,25.63,0.5343,30,0
15167,0.1089,3.16,23.94,0.6703,30,0
15168,0.0877,6.72,26.07,0.507,30,0
15169,0.1752,28.8,8.91,0.7265,30,0
15170,0.0546,1.26,30.11,0.6202,30,0
15171,0.1723,10.28,8.82,1.0,30,0
15172,0.2234,101.98,2.76,1.0,30,0
15173,0.0495,3.12,7.6,1.0,30,0
15174,0.1338,13.42,6.23,1.0,30,0
15175,0.2425,171.4,7.47,0.5631,30,0
15176,0.1372,26.01,16.12,0.4815,30,0
15177,0.1754,14.17,16.05,0.6139,30,0
15178,0.1429,22.38,3.82,1.0,30,0
15179,0.1397,7.53,5.7,1.0,30,0
15180,0.1905,57.95,13.57,0.4165,30,0
15181,0.161,7.54,1.32,1.0,30,0
15182,0.0504,1.16,17.5,0.8393,30,0
15183,0.1216,7.62,2.96,1.0,30,0
15184,0.1142,3.82,28.53,0.6569,30,0
15185,0.1164,8.69,7.7,0.9888,30,0
15186,0.1491,8.93,3.74,1.0,30,0
15187,0.1978,51.26,16.53,0.3974,30,0
15188,0.1715,28.06,12.11,0.6367,30,0
15189,0.1609,16.71,2.83,1.0,30,0
15190,0.1281,12.14,26.33,0.417,30,0
15191,0.0954,3.42,9.06,1.0,30,0
15192,0.0521,0.89,2.48,1.0,30,0
15193,0.1093,13.95,23.86,0.4434,30,0
15194,0.21,31.61,2.15,1.0,30,0
15195,0.1611,10.7,51.65,0.3001,30,0
15196,0.0872,6.41,8.75,0.9305,30,0
15197,0.1321,21.27,19.54,0.4316,30,0
15198,0.1628,11.02,9.02,0.9262,30,0
15199,0.2462,92.1,3.12,1.0,30,0
15200,0.2216,53.48,21.29,0.3322,30,0
15201,0.1675,38.53,5.12,0.9375,30,0
15202,0.2229,30.24,17.21,0.5643,30,0
15203,0.073,2.59,4.46,1.0,30,0
15204,0.1866,26.99,4.14,1.0,30,0
15205,0.1731,19.14,9.17,0.7611,30,0
15206,0.211,25.22,25.41,0.3594,30,0
15207,0.1761,22.0,14.26,0.4996,30,0
15208,0.18,20.97,1.0,1.0,30,0
15209,0.2781,311.39,19.86,0.1518,30,0
15210,0.1224,11.12,13.0,0.5655,30,0
15211,0.1486,37.47,14.66,0.4821,30,0
15212,0.128,6.92,6.54,1.0,30,0
15213,0.1597,31.46,12.18,0.4933,30,0
15214,0.2021,37.61,6.98,0.8242,30,0
15215,0.1705,18.87,1.28,1.0,30,0
15216,0.2326,90.3,27.91,0.2464,30,0
15217,0.0865,4.22,17.0,0.7162,30,0
15218,0.1473,6.79,16.65,0.7561,30,0
15219,0.1697,15.72,3.23,1.0,30,0
15220,0.1686,35.06,16.34,0.3474,30,0
15221,0.2,15.11,3.96,1.0,30,0
15222,0.2075,56.99,17.45,0.4947,30,0
15223,0.0916,5.51,6.09,1.0,30,0
15224,0.0801,3.1,2.57,1.0,30,0
15225,0.1346,17.63,35.51,0.2719,30,0
15226,0.1735,11.1,1.66,1.0,30,0
15227,0.1977,23.37,21.52,0.3275,30,0
15228,0.1635,11.79,1.61,1.0,30,0
15229,0.1447,8.1,17.31,0.6411,30,0
15230,0.1714,11.13,1.75,1.0,30,0
15231,0.1465,12.61,10.66,0.7821,30,0
15232,0.1438,8.45,3.12,1.0,30,0
15233,0.124,9.55,30.21,0.4514,30,0
15234,0.1276,7.51,7.7,1.0,30,0
15235,0.2001,34.06,0.5,1.0,30,0
15236,0.0977,15.38,14.84,0.5395,30,0
15237,0.2459,182.75,8.84,0.4534,30,0
15238,0.161,14.77,29.46,0.3442,30,0
15239,0.122,6.29,8.51,1.0,30,0
15240,0.2691,300.31,7.94,0.3997,30,0
15241,0.1816,20.01,9.08,0.779,30,0
15242,0.1834,39.97,29.48,0.2258,30,0
15243,0.154,24.79,13.26,0.5226,30,0
15244,0.2036,25.73,16.6,0.5797,30,0
15245,0.1966,23.17,19.12,0.4486,30,0
15246,0.0851,3.25,41.59,0.4623,30,0
15247,0.1663,18.94,27.26,0.3824,30,0
15248,0.1033,2.48,39.32,0.5137,30,0
15249,0.1425,9.88,6.31,1.0,30,0
15250,0.1258,5.1,3.63,1.0,30,0
15251,0.1767,18.71,3.41,1.0,30,0
15252,0.1597,18.19,29.26,0.3314,30,0
15253,0.1834,21.7,26.63,0.4504,30,0
15254,0.1445,17.2,15.76,0.4818,30,0
15255,0.1288,5.88,0.98,1.0,30,0
15256,0.136,8.91,5.74,1.0,30,0
15257,0.187,36.76,19.88,0.4141,30,0
15258,0.1763,43.88,4.29,1.0,30,0
15259,0.0976,3.08,14.67,0.888,30,0
15260,0.0773,1.94,11.74,1.0,30,0
15261,0.0983,5.09,4.57,1.0,30,0
15262,0.1682,42.7,40.85,0.2159,30,0
15263,0.1754,52.35,4.45,0.9881,30,0
15264,0.1005,4.02,33.78,0.5296,30,0
15265,0.1709,17.62,11.68,0.7542,30,0
15266,0.2751,110.09,1.44,1.0,30,0
15267,0.169,20.05,26.9,0.3988,30,0
15268,0.1857,67.07,23.51,0.2744,30,0
15269,0.1938,40.39,26.67,0.4354,30,0
15270,0.1313,4.09,15.25,0.8919,30,0
15271,0.1272,9.7,18.65,0.5614,30,0
15272,0.174,12.7,35.64,0.3978,30,0
15273,0.1585,13.8,2.05,1.0,30,0
15274,0.2069,36.58,1.3,1.0,30,0
15275,0.2068,19.89,2.0,1.0,30,0
15276,0.02,0.36,30.61,0.6962,30,0
15277,0.1049,2.52,12.42,1.0,30,0
15278,0.0431,0.88,2.9,1.0,30,0
15279,0.1394,15.04,2.29,1.0,30,0
15280,0.1595,16.26,8.84,0.8869,30,0
15281,0.1974,17.11,25.37,0.4481,30,0
15282,0.1307,3.85,24.53,0.5886,30,0
15283,0.1423,27.36,28.58,0.3919,30,0
15284,0.169,28.78,21.98,0.3283,30,0
15285,0.1086,2.7,0.95,1.0,30,0
15286,0.0792,2.1,19.1,0.7354,30,0
15287,0.1496,12.18,10.98,0.736,30,0
15288,0.2046,104.6,19.44,0.294,30,0
15289,0.2167,93.66,9.93,0.5132,30,0
15290,0.1499,23.95,9.91,0.6441,30,0
15291,0.0819,5.07,2.02,1.0,30,0
15292,0.1674,35.31,35.34,0.3015,30,0
15293,0.1097,7.08,7.04,1.0,30,0
15294,0.0979,4.85,13.1,0.7508,30,0
15295,0.0302,0.93,3.48,1.0,30,0
15296,0.1753,13.78,6.9,1.0,30,0
15297,0.1016,5.72,30.67,0.3386,30,0
15298,0.1832,13.68,3.53,1.0,30,0
15299,0.03,0.77,3.46,1.0,30,0
15300,0.1669,14.94,4.53,1.0,30,0
15301,0.0427,0.66,12.82,1.0,30,0
15302,0.1843,44.95,11.03,0.4522,30,0
15303,0.1685,22.79,2.89,1.0,30,0
15304,0.1266,8.72,17.66,0.6324,30,0
15305,0.1845,23.93,35.71,0.3631,30,0
15306,0.1005,3.77,3.33,1.0,30,0
15307,0.1385,13.29,16.76,0.5697,30,0
15308,0.1905,31.62,13.24,0.5023,30,0
15309,0.02,0.3,5.98,1.0,30,0
15310,0.1655,7.12,14.43,0.7998,30,0
15311,0.1503,11.86,3.53,1.0,30,0
15312,0.1408,9.63,26.93,0.513,30,0
15313,0.2285,70.0,0.5,1.0,30,0
15314,0.0771,3.16,12.56,0.8352,30,0
15315,0.0857,5.78,5.76,1.0,30,0
15316,0.0518,1.22,31.98,0.6867,30,0
15317,0.2439,74.62,10.38,0.5842,30,0
15318,0.1628,9.07,24.33,0.5354,30,0
15319,0.0914,7.2,38.62,0.3991,30,0
15320,0.1608,11.44,6.1,1.0,30,0
15321,0.1368,26.14,31.85,0.2962,30,0
15322,0.1759,18.48,19.43,0.4265,30,0
15323,0.2851,292.21,1.72,1.0,30,0
15324,0.1373,21.0,1.65,1.0,30,0
15325,0.1477,6.97,25.5,0.4883,30,0
15326,0.1579,6.21,9.48,1.0,30,0
15327,0.1299,7.6,10.25,0.8808,30,0
15328,0.0807,2.01,33.28,0.476,30,0
15329,0.1815,12.78,35.12,0.3918,30,0
15330,0.1651,31.19,1.79,1.0,30,0
15331,0.0985,5.84,7.02,1.0,30,0
15332,0.0945,4.62,33.84,0.4495,30,0
15333,0.2235,75.12,25.71,0.2118,30,0
15334,0.0822,2.2,19.15,0.8192,30,0
15335,0.0397,1.02,1.61,1.0,30,0
15336,0.0887,3.05,14.56,0.8302,30,0
15337,0.0653,1.92,13.08,1.0,30,0
15338,0.1587,19.37,2.74,1.0,30,0
15339,0.1173,7.9,22.3,0.5126,30,0
15340,0.1242,9.36,5.61,1.0,30,0
15341,0.1653,48.6,14.54,0.4108,30,0
15342,0.1123,5.31,6.74,1.0,30,0
15343,0.1481,30.88,1.32,1.0,30,0
15344,0.2376,74.71,11.16,0.5161,30,0
15345,0.1169,7.05,5.49,1.0,30,0
15346,0.183,29.5,1.11,1.0,30,0
15347,0.1309,9.11,3.32,1.0,30,0
15348,0.1895,36.93,14.47,0.5394,30,0
15349,0.0998,1.85,1.6,1.0,30,0
15350,0.044,1.69,1.37,1.0,30,0
15351,0.0988,7.62,43.24,0.2235,30,0
15352,0.1097,4.19,1.71,1.0,30,0
15353,0.1153,6.55,7.08,1.0,30,0
15354,0.1467,9.36,2.15,1.0,30,0
15355,0.1989,28.91,42.02,0.3057,30,0
15356,0.1083,7.47,9.84,0.9519,30,0
15357,0.1225,4.53,1.77,1.0,30,0
15358,0.1127,7.99,21.97,0.5261,30,0
15359,0.1146,4.84,22.77,0.5214,30,0
15360,0.0804,3.97,34.72,0.3768,30,0
15361,0.0752,1.76,18.35,0.8541,30,0
15362,0.1529,13.24,0.84,1.0,30,0
15363,0.1006,6.16,11.99,0.8368,30,0
15364,0.1692,38.84,7.27,0.7015,30,0
15365,0.0955,2.14,20.71,0.8139,30,0
15366,0.1149,6.36,13.41,0.7844,30,0
15367,0.2573,107.28,19.38,0.3914,30,0
15368,0.094,3.95,2.98,1.0,30,0
15369,0.1647,9.17,8.62,0.9587,30,0
15370,0.0727,2.83,8.49,1.0,30,0
15371,0.1147,2.42,59.43,0.4178,30,0
15372,0.2278,78.01,0.5,1.0,30,0
15373,0.1662,14.96,25.4,0.4192,30,0
15374,0.1363,14.3,1.53,1.0,30,0
15375,0.0832,1.59,1.26,1.0,30,0
15376,0.1825,18.74,5.97,1.0,30,0
15377,0.1991,48.86,18.1,0.3808,30,0
15378,0.1625,48.39,17.02,0.4259,30,0
15379,0.1598,27.17,14.83,0.4863,30,0
15380,0.0735,3.14,22.34,0.6186,30,0
15381,0.174,17.74,3.97,1.0,30,0
15382,0.1727,27.14,15.07,0.4505,30,0
15383,0.055,1.41,15.24,0.9238,30,0
15384,0.0849,3.17,15.93,0.7742,30,0
15385,0.222,35.37,13.54,0.5856,30,0
15386,0.193,34.86,3.76,1.0,30,0
15387,0.0796,1.9,36.85,0.573,30,0
15388,0.1758,31.63,55.95,0.1674,30,0
15389,0.154,13.66,17.53,0.5022,30,0
15390,0.168,31.1,8.81,0.6181,30,0
15391,0.1264,5.69,11.56,0.936,30,0
15392,0.158,26.42,1.72,1.0,30,0
15393,0.2054,33.54,6.77,0.8062,30,0
15394,0.1184,7.99,56.03,0.381,30,0
15395,0.1698,12.44,11.9,0.7974,30,0
15396,0.157,5.59,12.34,0.9767,30,0
15397,0.2293,88.41,46.18,0.1943,30,0
15398,0.1705,10.55,32.62,0.4986,30,0
15399,0.1208,4.03,12.61,0.9583,30,0
15400,0.087,5.16,4.7,1.0,30,0
15401,0.1583,14.18,1.87,1.0,30,0
15402,0.1962,30.08,29.89,0.42,30,0
15403,0.0978,2.45,37.9,0.5106,30,0
15404,0.2423,111.85,10.23,0.5248,30,0
15405,0.1681,17.64,1.49,1.0,30,0
15406,0.1725,21.32,13.98,0.6892,30,0
15407,0.148,10.84,6.87,1.0,30,0
15408,0.1265,12.47,2.58,1.0,30,0
15409,0.1382,10.2,37.73,0.2932,30,0
15410,0.1698,41.32,4.11,0.986,30,0
15411,0.1397,12.07,18.63,0.5105,30,0
15412,0.175,30.58,8.42,0.73,30,0
15413,0.1161,7.24,26.4,0.467,30,0
15414,0.1384,15.41,18.1,0.4879,30,0
15415,0.1168,4.64,1.97,1.0,30,0
15416,0.202,52.45,8.96,0.4962,30,0
15417,0.1016,4.48,4.51,1.0,30,0
15418,0.1062,8.25,18.75,0.5515,30,0
15419,0.1289,8.35,11.8,0.8577,30,0
15420,0.1559,7.97,6.24,1.0,30,0
15421,0.2079,28.99,6.0,0.9668,30,0
15422,0.1423,8.33,1.82,1.0,30,0
15423,0.211,64.89,3.61,1.0,30,0
15424,0.1219,4.56,18.75,0.7719,30,0
15425,0.1448,14.93,14.12,0.6136,30,0
15426,0.1068,4.8,6.59,1.0,30,0
15427,0.1554,20.19,27.13,0.3704,30,0
15428,0.1674,11.95,9.94,0.8648,30,0
15429,0.1582,10.11,23.73,0.4146,30,0
15430,0.2064,50.71,22.79,0.3452,30,0
15431,0.1532,5.56,28.26,0.5037,30,0
15432,0.1864,24.63,28.43,0.399,30,0
15433,0.1202,4.84,17.05,0.6993,30,0
15434,0.1604,13.95,20.76,0.4755,30,0
15435,0.0674,2.9,22.5,0.5625,30,0
15436,0.1003,5.5,2.78,1.0,30,0
15437,0.145,11.04,5.36,1.0,30,0
15438,0.2362,107.51,1.65,1.0,30,0
15439,0.1666,13.75,3.15,1.0,30,0
15440,0.2161,88.73,22.6,0.3836,30,0
15441,0.162,15.87,44.09,0.2426,30,0
15442,0.1332,7.66,16.8,0.7047,30,0
