well,depth_ft,gr,rhob,nphi,dtc,cali,bad
W-5,5052.0,70.1,2.304,0.268,91.7,8.52,0
W-5,5052.5,66.2,2.335,0.238,87.5,8.53,0
W-5,5053.0,70.9,2.334,0.237,90.5,8.52,0
W-5,5053.5,59.0,2.332,0.263,91.9,8.55,0
W-5,5054.0,71.5,2.314,0.254,93.4,8.48,0
W-5,5054.5,64.2,2.367,0.239,89.3,8.59,0
W-5,5055.0,67.4,2.283,0.263,94.2,8.46,0
W-5,5055.5,64.4,2.34,0.235,90.7,8.49,0
W-5,5056.0,70.8,2.322,0.256,92.1,8.48,0
W-5,5056.5,66.0,2.316,0.25,94.4,8.51,0
W-5,5057.0,65.3,2.338,0.257,91.7,8.49,0
W-5,5057.5,70.8,2.307,0.266,95.4,8.49,0
W-5,5058.0,70.3,2.29,0.263,92.1,8.47,0
W-5,5058.5,66.9,2.305,0.291,93.7,8.48,0
W-5,5059.0,64.7,2.351,0.236,90.7,8.39,0
W-5,5059.5,63.6,2.333,0.246,92.0,8.54,0
W-5,5060.0,70.3,2.333,0.263,91.2,8.45,0
W-5,5060.5,67.6,2.304,0.25,94.1,8.48,0
W-5,5061.0,66.0,2.324,0.24,91.8,8.45,0
W-5,5061.5,66.6,2.32,0.25,89.4,8.53,0
W-5,5062.0,59.2,2.339,0.227,90.7,8.47,0
W-5,5062.5,64.4,2.305,0.254,93.5,8.38,0
W-5,5063.0,64.2,2.295,0.285,94.6,8.51,0
W-5,5063.5,68.1,2.334,0.261,90.3,8.46,0
W-5,5064.0,61.5,2.335,0.257,90.7,8.5,0
W-5,5064.5,68.4,2.365,0.245,87.1,8.54,0
W-5,5065.0,71.0,2.377,0.23,89.3,8.45,0
W-5,5065.5,60.6,2.315,0.253,94.4,8.5,0
W-5,5066.0,66.4,2.323,0.276,94.5,8.46,0
W-5,5066.5,68.2,2.322,0.243,91.1,8.55,0
W-5,5067.0,69.0,2.298,0.283,95.6,8.5,0
W-5,5067.5,59.9,2.362,0.226,88.3,8.5,0
W-5,5068.0,66.9,2.357,0.222,88.7,8.44,0
W-5,5068.5,65.0,2.334,0.246,94.8,8.54,0
W-5,5069.0,64.8,2.378,0.252,90.0,8.54,0
W-5,5069.5,72.0,2.336,0.263,90.3,8.46,0
W-5,5070.0,65.4,2.323,0.264,93.2,8.51,0
W-5,5070.5,68.1,2.309,0.256,92.4,8.53,0
W-5,5071.0,66.2,2.301,0.274,94.5,8.61,0
W-5,5071.5,67.7,2.306,0.273,90.8,8.52,0
W-5,5072.0,68.8,2.341,0.226,92.1,8.5,0
W-5,5072.5,69.3,2.33,0.244,88.3,8.49,0
W-5,5073.0,64.2,2.311,0.245,90.8,8.5,0
W-5,5073.5,67.0,2.375,0.231,92.6,8.54,0
W-5,5074.0,66.8,2.394,0.199,86.0,8.46,0
W-5,5074.5,60.9,2.321,0.236,95.4,8.55,0
W-5,5075.0,62.5,2.305,0.24,91.8,8.42,0
W-5,5075.5,67.8,2.271,0.265,92.4,8.53,0
W-5,5076.0,63.4,2.315,0.269,92.4,8.55,0
W-5,5076.5,73.1,2.292,0.247,97.2,8.54,0
W-5,5077.0,67.2,2.319,0.24,90.1,8.51,0
W-5,5077.5,65.7,2.326,0.249,93.9,8.52,0
W-5,5078.0,69.1,2.315,0.254,92.7,8.48,0
W-5,5078.5,66.5,2.294,0.286,94.7,8.44,0
W-5,5079.0,64.6,2.297,0.271,92.5,8.51,0
W-5,5079.5,59.7,2.286,0.253,93.2,8.5,0
W-5,5080.0,65.9,2.317,0.247,93.9,8.55,0
W-5,5080.5,68.4,2.346,0.252,93.1,8.49,0
W-5,5081.0,62.6,2.278,0.257,95.2,8.51,0
W-5,5081.5,58.7,2.298,0.263,95.9,8.51,0
W-5,5082.0,60.4,2.317,0.236,92.6,8.53,0
W-5,5082.5,68.9,2.309,0.245,97.2,8.55,0
W-5,5083.0,63.6,2.302,0.276,94.2,8.45,0
W-5,5083.5,67.5,2.317,0.251,95.1,8.54,0
W-5,5084.0,63.3,2.327,0.244,91.0,8.49,0
W-5,5084.5,61.6,2.335,0.238,91.2,8.53,0
W-5,5085.0,69.6,2.3,0.272,94.0,8.57,0
W-5,5085.5,63.1,2.295,0.258,94.9,8.39,0
W-5,5086.0,63.7,2.302,0.269,95.1,8.56,0
W-5,5086.5,66.4,2.298,0.27,92.2,8.49,0
W-5,5087.0,64.4,2.299,0.282,93.8,8.46,0
W-5,5087.5,67.6,2.333,0.239,90.6,8.48,0
W-5,5088.0,66.8,2.337,0.222,90.3,8.45,0
W-5,5088.5,67.1,2.328,0.238,92.0,8.53,0
W-5,5089.0,64.2,2.315,0.26,91.6,8.45,0
W-5,5089.5,61.1,2.298,0.285,94.7,8.56,0
W-5,5090.0,63.0,2.318,0.268,91.9,8.53,0
W-5,5090.5,62.7,2.311,0.258,91.3,8.51,0
W-5,5091.0,66.0,2.348,0.243,88.0,8.4,0
W-5,5091.5,62.2,2.344,0.238,94.5,8.43,0
W-5,5092.0,60.5,2.321,0.242,93.3,8.5,0
W-5,5092.5,62.0,2.29,0.255,92.2,8.5,0
W-5,5093.0,66.6,2.265,0.271,97.2,8.55,0
W-5,5093.5,67.9,2.348,0.233,90.5,8.35,0
W-5,5094.0,64.5,2.321,0.259,91.8,8.46,0
W-5,5094.5,64.8,2.325,0.241,93.1,8.54,0
W-5,5095.0,67.9,2.337,0.225,91.4,8.48,0
W-5,5095.5,66.2,2.344,0.249,91.1,8.48,0
W-5,5096.0,68.9,2.322,0.242,94.9,8.42,0
W-5,5096.5,64.2,2.315,0.254,95.4,8.55,0
W-5,5097.0,61.8,2.307,0.264,93.3,8.48,0
W-5,5097.5,68.5,2.339,0.234,91.1,8.55,0
W-5,5098.0,63.7,2.327,0.246,91.5,8.57,0
W-5,5098.5,61.8,2.345,0.242,89.0,8.57,0
W-5,5099.0,66.5,2.307,0.262,95.7,8.5,0
W-5,5099.5,67.8,2.282,0.267,97.5,8.48,0
W-5,5100.0,64.1,2.353,0.207,90.5,8.47,0
W-5,5100.5,60.3,2.301,0.255,94.2,8.6,0
W-5,5101.0,67.9,2.329,0.265,90.1,8.49,0
W-5,5101.5,64.1,2.317,0.263,92.2,8.55,0
W-5,5102.0,63.4,2.324,0.249,90.9,8.52,0
W-5,5102.5,61.5,2.345,0.244,90.1,8.48,0
W-5,5103.0,66.0,2.289,0.277,96.7,8.49,0
W-5,5103.5,60.1,2.317,0.242,91.6,8.56,0
W-5,5104.0,59.8,2.33,0.264,91.9,8.5,0
W-5,5104.5,69.0,2.334,0.258,94.2,8.48,0
W-5,5105.0,59.8,2.337,0.241,93.2,8.46,0
W-5,5105.5,65.3,2.319,0.272,90.2,8.52,0
W-5,5106.0,65.8,2.332,0.209,89.0,8.47,0
W-5,5106.5,62.5,2.348,0.213,87.6,8.53,0
W-5,5107.0,59.3,2.326,0.251,90.0,8.63,0
W-5,5107.5,64.1,2.331,0.257,91.5,8.53,0
W-5,5108.0,66.2,2.335,0.254,86.9,8.59,0
W-5,5108.5,63.0,2.326,0.222,91.6,8.46,0
W-5,5109.0,60.0,2.323,0.259,92.1,8.53,0
W-5,5109.5,62.8,2.315,0.24,91.4,8.56,0
W-5,5110.0,58.0,2.296,0.268,93.5,8.57,0
W-5,5110.5,59.5,2.271,0.275,96.3,8.56,0
W-5,5111.0,61.5,2.293,0.27,94.0,8.5,0
W-5,5111.5,63.1,2.339,0.24,88.7,8.54,0
W-5,5112.0,59.6,2.3,0.275,95.2,8.45,0
W-5,5112.5,63.2,2.273,0.262,96.7,8.58,0
W-5,5113.0,64.5,2.337,0.24,89.8,8.45,0
W-5,5113.5,62.0,2.367,0.244,93.5,8.56,0
W-5,5114.0,56.5,2.339,0.258,91.0,8.55,0
W-5,5114.5,63.4,2.341,0.258,92.4,8.55,0
W-5,5115.0,67.4,2.277,0.262,94.8,8.6,0
W-5,5115.5,63.6,2.279,0.281,94.3,8.55,0
W-5,5116.0,62.2,2.302,0.279,94.2,8.43,0
W-5,5116.5,60.8,2.303,0.264,94.7,8.53,0
W-5,5117.0,63.5,2.302,0.244,92.0,8.41,0
W-5,5117.5,62.7,2.302,0.267,93.3,8.5,0
W-5,5118.0,63.9,2.31,0.261,94.9,8.48,0
W-5,5118.5,58.9,2.306,0.267,96.0,8.53,0
W-5,5119.0,61.9,2.32,0.246,93.1,8.46,0
W-5,5119.5,60.3,2.299,0.266,93.7,8.46,0
W-5,5120.0,63.1,2.316,0.257,92.1,8.53,0
W-5,5120.5,56.5,2.307,0.245,94.5,8.56,0
W-5,5121.0,61.2,2.308,0.239,95.7,8.5,0
W-5,5121.5,63.9,2.333,0.264,91.3,8.62,0
W-5,5122.0,64.2,2.29,0.276,96.6,8.48,0
W-5,5122.5,61.5,2.267,0.275,95.3,8.53,0
W-5,5123.0,54.8,2.317,0.263,92.1,8.52,0
W-5,5123.5,62.8,2.304,0.254,92.7,8.48,0
W-5,5124.0,65.2,2.282,0.265,93.5,8.57,0
W-5,5124.5,58.7,2.312,0.254,92.5,8.46,0
W-5,5125.0,59.2,2.292,0.27,95.0,8.4,0
W-5,5125.5,63.4,2.305,0.236,94.3,8.49,0
W-5,5126.0,63.0,2.323,0.238,91.5,8.49,0
W-5,5126.5,63.3,2.298,0.248,93.9,8.55,0
W-5,5127.0,62.7,2.287,0.273,94.4,8.44,0
W-5,5127.5,54.6,2.286,0.267,95.6,8.53,0
W-5,5128.0,58.1,2.301,0.246,94.3,8.52,0
W-5,5128.5,61.7,2.317,0.24,90.6,8.52,0
W-5,5129.0,59.4,2.279,0.263,95.2,8.55,0
W-5,5129.5,61.9,2.325,0.23,93.9,8.5,0
W-5,5130.0,60.4,2.324,0.262,91.5,8.5,0
W-5,5130.5,59.5,2.3,0.248,91.4,8.52,0
W-5,5131.0,59.8,2.341,0.251,89.9,8.49,0
W-5,5131.5,56.8,2.309,0.237,93.1,8.43,0
W-5,5132.0,57.8,2.272,0.27,92.2,8.48,0
W-5,5132.5,60.1,2.305,0.234,91.9,8.49,0
W-5,5133.0,60.4,2.284,0.302,96.4,8.47,0
W-5,5133.5,62.8,2.296,0.251,98.6,8.48,0
W-5,5134.0,59.9,2.272,0.288,94.1,8.51,0
W-5,5134.5,66.1,2.355,0.233,90.8,8.49,0
W-5,5135.0,64.8,2.26,0.271,96.2,8.54,0
W-5,5135.5,59.8,2.327,0.26,94.5,8.54,0
W-5,5136.0,61.6,2.271,0.265,95.4,8.38,0
W-5,5136.5,64.2,2.31,0.258,93.8,8.43,0
W-5,5137.0,58.9,2.312,0.265,95.1,8.38,0
W-5,5137.5,58.9,2.296,0.257,95.6,8.49,0
W-5,5138.0,64.8,2.33,0.248,93.7,8.48,0
W-5,5138.5,63.2,2.338,0.26,90.5,8.51,0
W-5,5139.0,64.8,2.318,0.235,89.6,8.54,0
W-5,5139.5,62.4,2.242,0.282,98.0,8.5,0
W-5,5140.0,60.1,2.341,0.245,86.8,8.47,0
W-5,5140.5,56.3,2.348,0.23,90.6,8.5,0
W-5,5141.0,60.5,2.296,0.255,94.2,8.48,0
W-5,5141.5,63.6,2.342,0.246,92.2,8.43,0
W-5,5142.0,63.6,2.326,0.225,91.7,8.55,0
W-5,5142.5,63.1,2.367,0.223,86.5,8.52,0
W-5,5143.0,62.1,2.304,0.268,97.5,8.57,0
W-5,5143.5,66.7,2.309,0.267,92.0,8.44,0
W-5,5144.0,55.1,2.301,0.272,92.7,8.42,0
W-5,5144.5,60.9,2.309,0.238,91.5,8.45,0
W-5,5145.0,57.8,2.301,0.242,90.2,8.52,0
W-5,5145.5,65.6,2.313,0.271,93.5,8.54,0
W-5,5146.0,59.0,2.301,0.245,92.0,8.51,0
W-5,5146.5,63.7,2.33,0.227,90.4,8.51,0
W-5,5147.0,59.6,2.326,0.234,90.8,8.54,0
W-5,5147.5,62.1,2.334,0.252,90.8,8.48,0
W-5,5148.0,60.3,2.276,0.276,97.0,8.55,0
W-5,5148.5,60.2,2.314,0.259,90.1,8.6,0
W-5,5149.0,61.0,2.345,0.229,87.6,8.45,0
W-5,5149.5,62.3,2.308,0.247,94.6,8.49,0
W-5,5150.0,60.4,2.328,0.225,90.9,8.43,0
W-5,5150.5,62.6,2.306,0.246,94.2,8.45,0
W-5,5151.0,62.6,2.306,0.255,92.2,8.52,0
W-5,5151.5,58.5,2.256,0.261,98.6,8.42,0
W-5,5152.0,65.1,2.29,0.264,93.1,8.46,0
W-5,5152.5,61.6,2.281,0.255,96.8,8.55,0
W-5,5153.0,58.2,2.3,0.246,95.6,8.51,0
W-5,5153.5,61.8,2.323,0.24,91.7,8.54,0
W-5,5154.0,62.9,2.292,0.268,92.6,8.44,0
W-5,5154.5,61.9,2.309,0.265,93.7,8.5,0
W-5,5155.0,60.1,2.313,0.223,91.5,8.59,0
W-5,5155.5,48.9,2.316,0.26,89.8,8.47,0
W-5,5156.0,56.5,2.288,0.269,91.8,8.48,0
W-5,5156.5,62.3,2.247,0.281,98.5,8.53,0
W-5,5157.0,56.9,2.314,0.255,94.2,8.46,0
W-5,5157.5,60.9,2.291,0.276,92.5,8.54,0
W-5,5158.0,62.2,2.298,0.241,92.6,8.41,0
W-5,5158.5,59.2,2.316,0.245,92.0,8.38,0
W-5,5159.0,54.0,2.254,0.268,97.8,8.52,0
W-5,5159.5,56.6,2.248,0.291,94.9,8.45,0
W-5,5160.0,60.6,2.31,0.268,91.5,8.47,0
W-5,5160.5,62.5,2.269,0.279,95.3,8.54,0
W-5,5161.0,52.4,2.311,0.248,93.4,8.53,0
W-5,5161.5,59.4,2.328,0.251,91.5,8.44,0
W-5,5162.0,54.7,2.289,0.253,92.7,8.53,0
W-5,5162.5,59.6,2.288,0.242,94.8,8.48,0
W-5,5163.0,58.9,2.324,0.262,94.5,8.52,0
W-5,5163.5,66.3,2.287,0.278,96.5,8.5,0
W-5,5164.0,58.0,2.299,0.273,95.4,8.42,0
W-5,5164.5,62.2,2.279,0.26,96.9,8.46,0
W-5,5165.0,61.9,2.284,0.271,96.6,8.38,0
W-5,5165.5,58.1,2.259,0.294,95.0,8.51,0
W-5,5166.0,59.2,2.317,0.278,92.5,8.52,0
W-5,5166.5,59.1,2.288,0.261,96.7,8.46,0
W-5,5167.0,56.5,2.303,0.269,90.8,8.49,0
W-5,5167.5,55.9,2.321,0.236,91.2,8.45,0
W-5,5168.0,57.2,2.302,0.232,90.2,8.56,0
W-5,5168.5,54.4,2.29,0.275,94.8,8.44,0
W-5,5169.0,56.7,2.282,0.241,97.0,8.48,0
W-5,5169.5,57.5,2.31,0.261,94.7,8.44,0
W-5,5170.0,58.1,2.288,0.288,95.4,8.51,0
W-5,5170.5,58.5,2.324,0.254,92.6,8.55,0
W-5,5171.0,56.7,2.314,0.262,92.6,8.4,0
W-5,5171.5,55.1,2.315,0.244,91.9,8.53,0
W-5,5172.0,58.4,2.294,0.255,95.0,8.58,0
W-5,5172.5,59.4,2.282,0.29,97.3,8.51,0
W-5,5173.0,55.1,2.256,0.29,97.0,8.47,0
W-5,5173.5,53.5,2.316,0.255,92.0,8.5,0
W-5,5174.0,55.7,2.286,0.263,97.5,8.47,0
W-5,5174.5,57.4,2.266,0.268,93.4,8.6,0
W-5,5175.0,61.3,2.316,0.259,91.7,8.54,0
W-5,5175.5,60.1,2.322,0.239,90.3,8.55,0
W-5,5176.0,58.2,2.336,0.241,90.5,8.61,0
W-5,5176.5,63.2,2.277,0.273,95.8,8.57,0
W-5,5177.0,56.9,2.295,0.252,93.9,8.49,0
W-5,5177.5,60.3,2.288,0.284,94.1,8.5,0
W-5,5178.0,59.9,2.304,0.241,94.5,8.62,0
W-5,5178.5,60.5,2.262,0.281,95.8,8.46,0
W-5,5179.0,58.5,2.268,0.293,93.3,8.49,0
W-5,5179.5,57.9,2.31,0.259,92.4,8.45,0
W-5,5180.0,57.5,2.304,0.252,92.9,8.41,0
W-5,5180.5,59.9,2.268,0.277,97.5,8.46,0
W-5,5181.0,55.4,2.31,0.245,94.9,8.46,0
W-5,5181.5,57.1,2.272,0.29,95.0,8.47,0
W-5,5182.0,62.9,2.313,0.265,90.5,8.53,0
W-5,5182.5,59.3,2.281,0.258,93.2,8.5,0
W-5,5183.0,60.5,2.294,0.259,92.1,8.55,0
W-5,5183.5,53.9,2.304,0.257,93.1,8.51,0
W-5,5184.0,56.5,2.303,0.256,92.0,8.51,0
W-5,5184.5,59.2,2.259,0.282,95.0,8.49,0
W-5,5185.0,57.4,2.308,0.262,95.9,8.6,0
W-5,5185.5,53.7,2.215,0.3,100.5,8.48,0
W-5,5186.0,59.5,2.304,0.252,96.7,8.55,0
W-5,5186.5,60.2,2.332,0.243,89.5,8.44,0
W-5,5187.0,55.7,2.325,0.237,92.8,8.49,0
W-5,5187.5,58.6,2.258,0.275,96.0,8.6,0
W-5,5188.0,61.9,2.305,0.254,93.0,8.53,0
W-5,5188.5,60.7,2.277,0.282,95.5,8.43,0
W-5,5189.0,55.6,2.24,0.275,97.2,8.45,0
W-5,5189.5,53.1,2.269,0.246,94.9,8.58,0
W-5,5190.0,56.3,2.278,0.287,96.1,8.5,0
W-5,5190.5,63.5,2.269,0.264,93.2,8.49,0
W-5,5191.0,60.3,2.284,0.282,97.7,8.46,0
W-5,5191.5,57.0,2.321,0.251,92.1,8.48,0
W-5,5192.0,62.0,2.273,0.265,96.1,8.57,0
W-5,5192.5,60.7,2.292,0.256,95.1,8.46,0
W-5,5193.0,52.3,2.275,0.273,97.1,8.47,0
W-5,5193.5,61.4,2.286,0.268,93.9,8.53,0
W-5,5194.0,58.5,2.292,0.263,94.7,8.45,0
W-5,5194.5,55.4,2.295,0.253,95.5,8.45,0
W-5,5195.0,58.7,2.332,0.239,88.6,8.5,0
W-5,5195.5,59.4,2.308,0.278,94.4,8.5,0
W-5,5196.0,55.7,2.288,0.265,93.4,8.46,0
W-5,5196.5,57.4,2.315,0.24,93.4,8.52,0
W-5,5197.0,56.5,2.302,0.249,93.2,8.51,0
W-5,5197.5,59.6,2.339,0.236,87.8,8.4,0
W-5,5198.0,57.0,2.298,0.235,92.1,8.54,0
W-5,5198.5,53.2,2.317,0.257,91.4,8.47,0
W-5,5199.0,57.1,2.273,0.264,95.0,8.54,0
W-5,5199.5,55.4,2.297,0.267,91.4,8.6,0
W-5,5200.0,54.1,2.281,0.261,92.6,8.5,0
W-5,5200.5,61.4,2.277,0.266,96.4,8.47,0
W-5,5201.0,61.0,2.291,0.248,95.9,8.57,0
W-5,5201.5,55.8,2.286,0.251,95.2,8.46,0
W-5,5202.0,55.2,2.308,0.243,93.4,8.59,0
W-5,5202.5,58.8,2.297,0.254,93.9,8.48,0
W-5,5203.0,54.7,2.273,0.267,94.9,8.47,0
W-5,5203.5,58.0,2.312,0.228,87.2,8.62,0
W-5,5204.0,58.5,2.291,0.255,96.6,8.52,0
W-5,5204.5,59.7,2.269,0.28,96.5,8.58,0
W-5,5205.0,59.5,2.065,0.376,92.0,9.97,1
W-5,5205.5,55.9,2.043,0.341,91.1,9.97,1
W-5,5206.0,58.8,2.092,0.386,92.1,9.83,1
W-5,5206.5,62.1,1.983,0.383,97.0,10.03,1
W-5,5207.0,51.9,2.071,0.345,92.1,9.99,1
W-5,5207.5,58.1,2.061,0.38,90.6,9.97,1
W-5,5208.0,53.5,2.017,0.365,94.6,10.0,1
W-5,5208.5,61.5,2.083,0.359,87.4,9.98,1
W-5,5209.0,59.5,2.041,0.354,90.3,9.93,1
W-5,5209.5,59.6,2.002,0.387,96.8,9.99,1
W-5,5210.0,54.7,2.038,0.346,93.5,9.97,1
W-5,5210.5,58.5,2.04,0.385,92.0,10.01,1
W-5,5211.0,58.5,2.023,0.39,93.4,9.96,1
W-5,5211.5,50.2,2.011,0.369,91.8,9.95,1
W-5,5212.0,57.1,2.039,0.366,90.9,9.95,1
W-5,5212.5,58.5,2.017,0.388,93.0,9.93,1
W-5,5213.0,52.2,1.988,0.385,98.0,9.95,1
W-5,5213.5,58.7,2.042,0.377,89.3,10.0,1
W-5,5214.0,56.9,2.039,0.367,93.7,9.94,1
W-5,5214.5,60.6,2.037,0.366,93.3,9.92,1
W-5,5215.0,54.9,2.007,0.363,96.1,10.01,1
W-5,5215.5,56.7,2.031,0.359,95.7,9.97,1
W-5,5216.0,58.0,2.04,0.379,93.5,10.01,1
W-5,5216.5,47.1,2.064,0.359,92.8,9.96,1
W-5,5217.0,54.5,2.047,0.371,94.2,9.95,1
W-5,5217.5,56.3,2.009,0.37,96.3,9.89,1
W-5,5218.0,48.7,2.041,0.348,92.0,9.92,1
W-5,5218.5,58.0,2.027,0.364,90.4,9.93,1
W-5,5219.0,56.8,2.03,0.397,93.6,9.99,1
W-5,5219.5,56.6,2.239,0.276,98.5,8.49,0
W-5,5220.0,58.3,2.295,0.253,90.1,8.45,0
W-5,5220.5,55.3,2.257,0.247,96.6,8.36,0
W-5,5221.0,56.8,2.253,0.268,92.4,8.52,0
W-5,5221.5,59.3,2.271,0.264,97.7,8.54,0
W-5,5222.0,57.1,2.3,0.253,93.0,8.55,0
W-5,5222.5,51.8,2.298,0.256,92.8,8.45,0
W-5,5223.0,57.4,2.292,0.236,93.2,8.55,0
W-5,5223.5,57.6,2.248,0.275,97.9,8.53,0
W-5,5224.0,60.3,2.288,0.261,95.2,8.53,0
W-5,5224.5,56.4,2.317,0.244,93.5,8.47,0
W-5,5225.0,55.0,2.254,0.269,98.4,8.49,0
W-5,5225.5,54.6,2.288,0.266,91.2,8.59,0
W-5,5226.0,61.8,2.271,0.257,94.6,8.58,0
W-5,5226.5,58.6,2.274,0.272,97.7,8.5,0
W-5,5227.0,61.5,2.281,0.26,93.9,8.51,0
W-5,5227.5,62.3,2.321,0.242,93.9,8.39,0
W-5,5228.0,55.5,2.289,0.264,93.8,8.56,0
W-5,5228.5,55.8,2.307,0.254,95.7,8.54,0
W-5,5229.0,58.2,2.295,0.292,96.1,8.52,0
W-5,5229.5,60.3,2.298,0.245,91.2,8.47,0
W-5,5230.0,54.4,2.268,0.273,97.7,8.5,0
W-5,5230.5,60.0,2.274,0.281,93.9,8.57,0
W-5,5231.0,60.7,2.301,0.279,95.5,8.52,0
W-5,5231.5,56.2,2.303,0.248,94.8,8.63,0
W-5,5232.0,56.2,2.295,0.268,98.5,8.54,0
W-5,5232.5,60.7,2.295,0.277,94.9,8.45,0
W-5,5233.0,65.7,2.375,0.225,87.5,8.48,0
W-5,5233.5,58.1,2.298,0.26,89.0,8.46,0
W-5,5234.0,59.8,2.279,0.274,93.2,8.54,0
W-5,5234.5,56.6,2.276,0.268,93.1,8.56,0
W-5,5235.0,58.8,2.279,0.268,94.7,8.59,0
W-5,5235.5,56.5,2.252,0.268,95.7,8.48,0
W-5,5236.0,57.7,2.299,0.262,95.9,8.52,0
W-5,5236.5,65.5,2.337,0.231,88.9,8.56,0
W-5,5237.0,58.4,2.299,0.275,94.7,8.58,0
W-5,5237.5,53.3,2.268,0.275,95.8,8.44,0
W-5,5238.0,59.9,2.303,0.262,92.9,8.53,0
W-5,5238.5,60.8,2.271,0.249,93.1,8.44,0
W-5,5239.0,59.0,2.303,0.267,93.3,8.47,0
W-5,5239.5,55.8,2.278,0.261,97.7,8.43,0
W-5,5240.0,53.2,2.303,0.252,92.2,8.47,0
W-5,5240.5,53.0,2.274,0.282,95.2,8.43,0
W-5,5241.0,54.7,2.262,0.276,95.6,8.44,0
W-5,5241.5,54.5,2.298,0.25,94.1,8.45,0
W-5,5242.0,54.7,2.278,0.252,92.2,8.52,0
W-5,5242.5,60.3,2.285,0.259,95.0,8.5,0
W-5,5243.0,59.2,2.289,0.267,94.0,8.42,0
W-5,5243.5,60.3,2.28,0.249,92.9,8.64,0
W-5,5244.0,54.1,2.266,0.262,93.9,8.48,0
W-5,5244.5,53.5,2.3,0.217,92.3,8.43,0
W-5,5245.0,57.0,2.316,0.26,90.9,8.53,0
W-5,5245.5,58.8,2.286,0.269,91.7,8.5,0
W-5,5246.0,57.2,2.284,0.285,95.8,8.46,0
W-5,5246.5,58.6,2.296,0.269,94.7,8.52,0
W-5,5247.0,62.1,2.309,0.244,93.5,8.47,0
W-5,5247.5,56.6,2.289,0.28,94.1,8.49,0
W-5,5248.0,59.8,2.307,0.242,92.5,8.57,0
W-5,5248.5,59.5,2.277,0.25,96.1,8.51,0
W-5,5249.0,58.4,2.275,0.26,92.2,8.53,0
W-5,5249.5,60.5,2.305,0.26,92.2,8.47,0
W-5,5250.0,56.3,2.312,0.241,51.3,8.51,1
W-5,5250.5,56.1,2.307,0.246,51.0,8.46,1
W-5,5251.0,60.5,2.308,0.253,50.6,8.46,1
W-5,5251.5,54.7,2.344,0.249,48.6,8.48,1
W-5,5252.0,60.9,2.284,0.263,53.6,8.47,1
W-5,5252.5,55.3,2.28,0.303,52.9,8.55,1
W-5,5253.0,64.0,2.278,0.266,52.3,8.53,1
W-5,5253.5,57.8,2.303,0.27,94.1,8.39,0
W-5,5254.0,63.2,2.299,0.235,90.3,8.59,0
W-5,5254.5,58.0,2.306,0.266,94.6,8.53,0
W-5,5255.0,57.7,2.294,0.251,92.1,8.56,0
W-5,5255.5,60.8,2.303,0.259,92.0,8.49,0
W-5,5256.0,59.2,2.292,0.289,92.7,8.43,0
W-5,5256.5,58.3,2.285,0.252,91.1,8.43,0
W-5,5257.0,57.6,2.322,0.22,86.7,8.59,0
W-5,5257.5,57.8,2.287,0.253,93.5,8.42,0
W-5,5258.0,65.9,2.293,0.264,93.6,8.43,0
W-5,5258.5,53.7,2.293,0.261,95.4,8.48,0
W-5,5259.0,55.5,2.319,0.244,91.4,8.43,0
W-5,5259.5,62.5,2.308,0.232,92.4,8.53,0
W-5,5260.0,62.0,2.317,0.273,94.2,8.53,0
W-5,5260.5,56.3,2.302,0.268,88.2,8.52,0
W-5,5261.0,53.8,2.314,0.253,93.2,8.47,0
W-5,5261.5,62.7,2.317,0.225,91.8,8.51,0
W-5,5262.0,55.5,2.252,0.302,98.8,8.59,0
W-5,5262.5,57.6,2.283,0.289,93.6,8.43,0
W-5,5263.0,59.6,2.305,0.262,93.1,8.56,0
W-5,5263.5,56.2,2.292,0.271,92.0,8.54,0
W-5,5264.0,61.8,2.255,0.273,95.0,8.49,0
W-5,5264.5,59.1,2.276,0.265,100.0,8.51,0
W-5,5265.0,56.3,2.3,0.25,91.3,8.52,0
W-5,5265.5,56.2,1.966,0.41,95.4,14.3,1
W-5,5266.0,62.3,1.96,0.41,94.3,14.26,1
W-5,5266.5,57.8,1.956,0.429,90.9,14.39,1
W-5,5267.0,61.0,1.961,0.426,92.4,14.28,1
W-5,5267.5,58.7,1.972,0.408,93.5,14.29,1
W-5,5268.0,53.1,1.93,0.424,94.6,14.32,1
W-5,5268.5,60.9,1.962,0.412,94.5,14.36,1
W-5,5269.0,61.7,1.939,0.437,98.9,14.32,1
W-5,5269.5,64.2,1.969,0.409,93.4,14.31,1
W-5,5270.0,52.8,1.936,0.449,96.4,14.39,1
W-5,5270.5,49.3,1.979,0.411,93.0,14.33,1
W-5,5271.0,60.1,1.957,0.426,96.1,14.31,1
W-5,5271.5,56.6,1.927,0.434,94.6,14.37,1
W-5,5272.0,53.3,1.941,0.413,92.4,14.35,1
W-5,5272.5,58.3,1.959,0.421,92.2,14.35,1
W-5,5273.0,56.6,1.955,0.436,92.1,14.37,1
W-5,5273.5,54.3,1.948,0.449,95.3,14.34,1
W-5,5274.0,58.0,1.959,0.427,92.7,14.39,1
W-5,5274.5,59.2,1.942,0.442,94.0,14.27,1
W-5,5275.0,58.6,1.927,0.464,96.4,14.41,1
W-5,5275.5,58.8,1.957,0.408,93.4,14.3,1
W-5,5276.0,59.8,1.91,0.45,97.4,14.26,1
W-5,5276.5,53.1,1.898,0.455,95.6,14.31,1
