kh_md_ft,kh_welltest,lateral_ft,depletion_idx,offset_wct,gor_scf,frac_efficiency_post,productivity_boed
115.0,130.0,4708.0,0.52,0.76,2154.0,0.0529,2.0
132.0,115.0,8469.0,0.11,0.17,2011.0,0.122,4.7
738.0,687.0,6752.0,0.24,0.44,1096.0,0.2499,9.6
499.0,574.0,4643.0,0.39,0.43,1660.0,0.1352,5.6
275.0,211.0,4026.0,0.62,0.23,2203.0,0.1191,4.6
701.0,575.0,4554.0,0.44,0.1,1723.0,0.2111,8.6
729.0,705.0,7659.0,0.43,0.08,1030.0,0.1969,8.4
1416.0,1265.0,5616.0,0.17,0.41,2226.0,0.4709,18.7
742.0,710.0,9443.0,0.37,0.18,1612.0,0.2675,10.6
1777.0,1470.0,10003.0,0.39,0.26,2460.0,0.6861,23.1
669.0,691.0,5014.0,0.34,0.79,1811.0,0.165,6.1
607.0,593.0,6359.0,0.66,0.08,1398.0,0.2024,7.5
1558.0,1692.0,5026.0,0.18,0.19,1372.0,0.3324,13.1
304.0,313.0,6007.0,0.12,0.4,2260.0,0.1171,4.6
6321.0,6520.0,5674.0,0.4,0.37,2461.0,0.8255,28.3
898.0,723.0,9508.0,0.54,0.27,1321.0,0.2266,9.1
902.0,971.0,6418.0,0.44,0.07,826.0,0.2241,8.6
1012.0,963.0,7469.0,0.56,0.3,580.0,0.2431,8.6
2986.0,2912.0,8717.0,0.72,0.57,1145.0,0.3474,14.0
1254.0,1467.0,9756.0,0.25,0.33,1184.0,0.3827,14.7
184.0,165.0,6108.0,0.15,0.11,1352.0,0.1044,4.0
2044.0,2504.0,5465.0,0.61,0.21,790.0,0.2912,11.8
506.0,629.0,10849.0,0.29,0.59,1485.0,0.2444,9.1
725.0,811.0,6241.0,0.37,0.69,2387.0,0.1787,7.3
239.0,206.0,8697.0,0.48,0.41,965.0,0.1663,6.2
1013.0,730.0,8745.0,0.47,0.31,1870.0,0.4208,15.9
395.0,464.0,7598.0,0.89,0.49,576.0,0.09,3.3
721.0,733.0,5599.0,0.48,0.22,1788.0,0.2599,10.2
530.0,474.0,4990.0,0.12,0.44,2375.0,0.1864,7.1
3103.0,3700.0,7409.0,0.83,0.2,1065.0,0.297,10.9
3248.0,2854.0,7577.0,0.65,0.17,2132.0,0.4363,18.2
690.0,648.0,9414.0,0.43,0.08,665.0,0.2451,10.1
700.0,757.0,8969.0,0.53,0.52,1216.0,0.261,9.8
493.0,417.0,10384.0,0.27,0.28,513.0,0.2639,9.8
1611.0,1585.0,10796.0,0.55,0.37,1210.0,0.4538,17.4
511.0,602.0,9095.0,0.19,0.55,1120.0,0.2204,8.2
475.0,490.0,4536.0,0.35,0.15,1886.0,0.1289,5.1
1455.0,1755.0,6836.0,0.26,0.13,1089.0,0.4235,15.4
432.0,513.0,8262.0,0.44,0.66,2146.0,0.1511,5.9
645.0,646.0,8131.0,0.43,0.3,1083.0,0.2327,9.4
188.0,132.0,5270.0,0.11,0.36,947.0,0.1622,5.9
1168.0,990.0,8081.0,0.48,0.37,1489.0,0.2982,11.1
3142.0,3523.0,6448.0,0.12,0.07,1813.0,0.5904,23.4
1184.0,939.0,6372.0,0.54,0.47,2277.0,0.2202,8.7
2142.0,2039.0,9838.0,0.49,0.48,2127.0,0.4385,16.5
338.0,356.0,6954.0,0.22,0.21,1549.0,0.1253,5.1
804.0,1002.0,7692.0,0.11,0.3,2457.0,0.2961,11.3
313.0,287.0,7940.0,0.52,0.42,1093.0,0.1365,5.3
554.0,503.0,7941.0,0.59,0.33,2499.0,0.1582,6.1
1234.0,1224.0,5492.0,0.24,0.48,1270.0,0.1526,6.6
722.0,761.0,8196.0,0.4,0.33,1025.0,0.171,6.9
215.0,210.0,6342.0,0.31,0.23,1266.0,0.1761,6.7
232.0,272.0,8585.0,0.93,0.26,1672.0,0.1017,3.7
220.0,195.0,5020.0,0.32,0.37,1448.0,0.0834,3.2
986.0,1003.0,10959.0,0.41,0.33,600.0,0.3447,12.9
3467.0,3707.0,9404.0,0.77,0.27,1212.0,0.4442,18.6
1978.0,1863.0,6921.0,0.22,0.52,1484.0,0.3989,15.8
146.0,166.0,6109.0,0.43,0.05,1827.0,0.0964,3.7
2073.0,2120.0,6715.0,0.43,0.26,2406.0,0.5123,19.9
1407.0,1584.0,9048.0,0.47,0.26,2412.0,0.5572,20.8
193.0,199.0,8588.0,0.28,0.35,1528.0,0.1446,5.7
522.0,552.0,8915.0,0.88,0.19,1638.0,0.1445,5.7
1598.0,1453.0,10223.0,0.53,0.19,1896.0,0.4715,17.7
1033.0,940.0,7194.0,0.32,0.23,2171.0,0.2202,8.8
233.0,280.0,8687.0,0.17,0.24,1990.0,0.1894,7.7
1084.0,1193.0,7091.0,0.56,0.36,1941.0,0.2547,9.6
120.0,103.0,8467.0,0.43,0.22,1395.0,0.0778,3.2
557.0,572.0,7324.0,0.43,0.32,2238.0,0.1899,6.9
1653.0,1158.0,9437.0,0.55,0.24,1825.0,0.398,17.0
675.0,619.0,4037.0,0.41,0.7,818.0,0.1072,4.2
446.0,515.0,5510.0,0.37,0.22,1697.0,0.1504,5.4
1355.0,1330.0,6075.0,0.26,0.26,1121.0,0.2973,10.5
1451.0,1477.0,10618.0,0.69,0.19,906.0,0.4429,17.2
1897.0,1207.0,7549.0,0.53,0.06,1798.0,0.5346,19.6
1339.0,1262.0,6550.0,0.18,0.06,1785.0,0.3817,14.2
1580.0,1662.0,6830.0,0.48,0.29,2409.0,0.1668,6.6
1196.0,1282.0,7163.0,0.4,0.19,2452.0,0.2476,9.4
823.0,950.0,10075.0,0.56,0.56,1318.0,0.4338,17.5
715.0,692.0,10736.0,0.37,0.15,857.0,0.2789,11.7
550.0,537.0,9909.0,0.13,0.37,781.0,0.1715,6.5
252.0,206.0,9892.0,0.28,0.26,2449.0,0.2716,10.2
310.0,300.0,5393.0,0.38,0.17,1292.0,0.1003,4.1
531.0,439.0,5881.0,0.31,0.21,1186.0,0.211,8.2
807.0,612.0,8172.0,0.49,0.51,1742.0,0.1749,7.2
2106.0,1790.0,8593.0,0.3,0.2,615.0,0.7082,28.1
643.0,807.0,5419.0,0.4,0.76,1794.0,0.1243,4.9
1484.0,1425.0,9224.0,0.45,0.52,2252.0,0.3387,12.6
1577.0,1630.0,5400.0,0.2,0.39,1949.0,0.3358,13.3
553.0,512.0,5841.0,0.21,0.69,1335.0,0.1529,6.3
1070.0,818.0,6148.0,0.28,0.62,732.0,0.279,9.9
547.0,630.0,9922.0,0.16,0.16,982.0,0.3317,12.5
1915.0,1383.0,9125.0,0.52,0.42,1031.0,0.4336,16.1
1106.0,1018.0,7715.0,0.66,0.09,1270.0,0.2196,8.2
257.0,255.0,9738.0,0.2,0.12,767.0,0.1699,6.3
757.0,784.0,9690.0,0.7,0.15,1651.0,0.2191,8.3
2486.0,2229.0,6729.0,0.57,0.13,1233.0,0.419,15.9
575.0,437.0,9470.0,0.42,0.1,1493.0,0.284,10.9
952.0,844.0,5444.0,0.22,0.2,1070.0,0.237,9.4
1029.0,920.0,7523.0,0.37,0.34,1408.0,0.3327,12.3
290.0,258.0,4828.0,0.43,0.46,1925.0,0.0824,3.2
1001.0,1158.0,6988.0,0.18,0.16,676.0,0.324,12.5
218.0,182.0,7643.0,0.5,0.18,1520.0,0.1255,4.8
403.0,422.0,4559.0,0.15,0.47,1737.0,0.1672,6.3
1573.0,1611.0,7238.0,0.57,0.35,1835.0,0.3196,13.0
885.0,1022.0,8562.0,0.79,0.23,2346.0,0.1776,6.8
521.0,511.0,8299.0,0.39,0.1,2062.0,0.2062,8.4
951.0,1070.0,4380.0,0.31,0.16,1978.0,0.2384,9.1
634.0,618.0,4667.0,0.64,0.23,2236.0,0.1642,6.1
672.0,717.0,6459.0,0.67,0.1,2329.0,0.1954,6.9
1125.0,898.0,9899.0,0.46,0.34,2179.0,0.2895,10.9
372.0,250.0,10088.0,0.34,0.05,1728.0,0.2474,9.2
687.0,727.0,6167.0,0.72,0.05,2186.0,0.13,5.3
518.0,553.0,9032.0,0.17,0.74,1153.0,0.2168,8.2
187.0,201.0,8042.0,0.57,0.32,2404.0,0.0943,3.9
319.0,294.0,10884.0,0.53,0.28,847.0,0.1964,7.2
2332.0,2916.0,4663.0,0.26,0.66,958.0,0.2328,9.5
905.0,845.0,7835.0,0.25,0.34,817.0,0.263,10.7
231.0,246.0,8148.0,0.12,0.21,2054.0,0.145,5.4
194.0,212.0,6154.0,0.23,0.62,1369.0,0.1144,4.1
608.0,787.0,4329.0,0.2,0.64,1976.0,0.1815,6.7
2319.0,2211.0,4365.0,0.12,0.46,1520.0,0.2727,10.7
573.0,519.0,7175.0,0.42,0.44,1307.0,0.1735,7.1
1892.0,1512.0,8847.0,0.34,0.37,2293.0,0.4468,17.7
881.0,1113.0,8901.0,0.68,0.29,1364.0,0.2799,10.8
970.0,1033.0,5267.0,0.38,0.38,1737.0,0.2254,8.8
228.0,245.0,10006.0,0.59,0.48,2217.0,0.0957,3.9
1408.0,2247.0,6640.0,0.42,0.35,925.0,0.3503,12.7
509.0,534.0,10751.0,0.6,0.33,1305.0,0.2769,10.1
1327.0,1091.0,4827.0,0.51,0.02,790.0,0.2707,9.6
347.0,337.0,9855.0,0.27,0.24,1585.0,0.1208,5.1
766.0,662.0,10358.0,0.45,0.56,2079.0,0.256,10.3
881.0,831.0,9759.0,0.26,0.07,610.0,0.4401,16.8
588.0,554.0,9662.0,0.06,0.34,621.0,0.2638,10.2
919.0,842.0,6529.0,0.2,0.16,1982.0,0.4506,17.8
537.0,436.0,8993.0,0.39,0.27,1919.0,0.1444,5.8
396.0,503.0,8055.0,0.68,0.24,1304.0,0.1463,6.0
2403.0,2513.0,6971.0,0.35,0.31,1221.0,0.5149,18.1
1539.0,1488.0,10952.0,0.62,0.35,1064.0,0.3836,16.0
362.0,405.0,6033.0,0.41,0.22,624.0,0.1424,6.0
1048.0,1125.0,6892.0,0.41,0.3,1527.0,0.2028,8.3
367.0,383.0,10320.0,0.33,0.41,1732.0,0.1791,6.9
258.0,286.0,6023.0,0.56,0.08,2231.0,0.1305,5.1
1521.0,1552.0,5069.0,0.41,0.56,1584.0,0.1569,5.9
170.0,188.0,6170.0,0.17,0.33,804.0,0.1318,5.3
1396.0,1563.0,9315.0,0.82,0.5,1116.0,0.2669,10.3
543.0,557.0,10019.0,0.16,0.39,2070.0,0.2908,11.2
562.0,543.0,4801.0,0.22,0.44,1736.0,0.2208,7.9
923.0,1161.0,8352.0,0.46,0.05,2042.0,0.6319,22.5
1059.0,986.0,7971.0,0.29,0.47,1327.0,0.3863,15.1
343.0,364.0,8682.0,0.7,0.2,635.0,0.1209,4.5
1181.0,1257.0,8697.0,0.48,0.42,2284.0,0.4603,17.7
728.0,665.0,10716.0,0.36,0.11,1198.0,0.1919,7.2
244.0,216.0,6426.0,0.4,0.19,667.0,0.1211,4.6
581.0,551.0,6098.0,0.11,0.5,1674.0,0.2259,8.4
2008.0,1865.0,8069.0,0.86,0.19,1988.0,0.2981,11.1
2543.0,2044.0,7006.0,0.45,0.5,1456.0,0.4048,15.3
1181.0,1071.0,7316.0,0.14,0.41,1728.0,0.3219,12.4
257.0,267.0,4485.0,0.58,0.14,1335.0,0.1321,4.9
985.0,1191.0,5038.0,0.34,0.28,2127.0,0.1845,7.2
1314.0,1428.0,10548.0,0.25,0.54,2067.0,0.4102,16.3
1189.0,805.0,4478.0,0.14,0.08,1940.0,0.3009,12.6
1246.0,1372.0,8131.0,0.08,0.5,540.0,0.4532,17.2
889.0,818.0,9282.0,0.18,0.38,1533.0,0.3215,12.0
628.0,672.0,4083.0,0.27,0.77,2071.0,0.1508,6.4
409.0,408.0,5559.0,0.23,0.25,990.0,0.2298,9.2
146.0,142.0,6640.0,0.32,0.18,1018.0,0.0862,3.2
873.0,860.0,7548.0,0.57,0.64,2308.0,0.1706,6.7
772.0,769.0,6391.0,0.19,0.29,2183.0,0.2285,8.8
1039.0,1271.0,8543.0,0.42,0.44,2476.0,0.3224,11.9
228.0,227.0,5585.0,0.11,0.13,1495.0,0.165,6.4
1114.0,1311.0,4178.0,0.43,0.78,748.0,0.1331,5.1
3441.0,3962.0,4011.0,0.34,0.18,517.0,0.2552,10.4
708.0,783.0,6419.0,0.16,0.47,1912.0,0.1885,7.2
633.0,484.0,6532.0,0.25,0.32,2133.0,0.175,7.3
852.0,1007.0,10640.0,0.25,0.28,1357.0,0.2753,11.4
3381.0,3156.0,4313.0,0.2,0.44,1352.0,0.2246,8.9
293.0,327.0,7710.0,0.71,0.08,2181.0,0.1192,4.5
783.0,676.0,8045.0,0.32,0.64,872.0,0.1985,7.7
351.0,294.0,8895.0,0.3,0.11,627.0,0.1841,7.4
429.0,578.0,8471.0,0.47,0.68,2431.0,0.2315,8.6
639.0,554.0,4057.0,0.22,0.13,1585.0,0.1435,5.5
1954.0,2321.0,8423.0,0.77,0.45,2045.0,0.3947,14.5
2810.0,2860.0,6257.0,0.35,0.53,2409.0,0.492,19.9
952.0,894.0,9410.0,0.62,0.38,2121.0,0.3483,12.6
492.0,489.0,5319.0,0.32,0.42,1435.0,0.1881,6.7
4886.0,4020.0,9013.0,0.63,0.24,1796.0,0.8169,30.2
472.0,471.0,8378.0,0.34,0.29,1764.0,0.2376,9.0
421.0,358.0,8566.0,0.4,0.47,2351.0,0.2277,8.6
161.0,152.0,5232.0,0.59,0.19,782.0,0.0863,3.3
2032.0,2335.0,8684.0,0.54,0.3,1891.0,0.3117,13.0
1443.0,1499.0,9159.0,0.35,0.17,2226.0,0.4997,19.9
4602.0,3685.0,7426.0,0.53,0.1,1218.0,0.9013,35.1
219.0,249.0,6383.0,0.28,0.13,1917.0,0.1185,4.8
2136.0,2133.0,5166.0,0.57,0.1,1000.0,0.2967,10.7
704.0,649.0,6030.0,0.48,0.43,676.0,0.1978,7.5
1268.0,1418.0,9347.0,0.24,0.4,551.0,0.3336,11.9
178.0,174.0,6866.0,0.41,0.19,1560.0,0.1012,3.8
2153.0,1807.0,8919.0,0.25,0.33,603.0,0.4976,20.7
1248.0,1646.0,9181.0,0.34,0.43,1685.0,0.3821,13.9
645.0,643.0,8719.0,0.37,0.37,1251.0,0.2322,9.2
1114.0,1101.0,8715.0,0.05,0.13,514.0,0.4496,16.3
361.0,339.0,8276.0,0.43,0.64,953.0,0.1619,5.8
418.0,499.0,7629.0,0.25,0.01,1977.0,0.1964,7.1
459.0,424.0,5385.0,0.27,0.36,1258.0,0.1906,7.0
151.0,120.0,9900.0,0.5,0.5,1951.0,0.1172,4.4
1325.0,1197.0,10750.0,0.23,0.2,2130.0,0.4155,16.1
1726.0,2105.0,7265.0,0.27,0.32,2094.0,0.4428,15.7
380.0,430.0,10533.0,0.7,0.14,1841.0,0.1541,5.9
879.0,846.0,10986.0,0.13,0.19,1993.0,0.4125,16.3
538.0,661.0,7403.0,0.4,0.61,1640.0,0.186,7.0
865.0,968.0,9070.0,0.27,0.46,1430.0,0.3288,12.0
403.0,387.0,8507.0,0.47,0.29,623.0,0.1932,7.1
328.0,320.0,5661.0,0.23,0.13,2450.0,0.1476,6.0
1543.0,1621.0,4330.0,0.27,0.26,2180.0,0.2609,9.6
632.0,558.0,7173.0,0.25,0.34,1844.0,0.2785,10.4
3353.0,3356.0,9510.0,0.64,0.22,1788.0,0.5359,21.1
690.0,723.0,6276.0,0.45,0.29,1654.0,0.1982,8.0
317.0,246.0,9491.0,0.24,0.01,689.0,0.2074,7.5
1775.0,1725.0,8584.0,0.7,0.29,1139.0,0.2597,9.3
1102.0,1053.0,8869.0,0.09,0.28,1179.0,0.432,15.5
1190.0,1388.0,6000.0,0.1,0.53,2087.0,0.2051,8.5
1724.0,1307.0,7290.0,0.41,0.21,1710.0,0.3194,12.5
395.0,373.0,5272.0,0.29,0.44,1296.0,0.1276,4.9
601.0,559.0,5726.0,0.4,0.47,1156.0,0.1669,6.0
580.0,670.0,4629.0,0.91,0.43,2208.0,0.1,3.7
237.0,235.0,4887.0,0.41,0.36,2071.0,0.1137,4.5
539.0,705.0,5474.0,0.65,0.34,2126.0,0.1533,5.9
1937.0,2140.0,8062.0,0.44,0.45,1291.0,0.4021,15.0
804.0,756.0,7088.0,0.37,0.26,1458.0,0.3184,11.9
227.0,235.0,5869.0,0.38,0.35,1647.0,0.2164,7.7
192.0,182.0,10028.0,0.35,0.22,884.0,0.1712,6.2
2520.0,2866.0,7676.0,0.89,0.55,1225.0,0.3594,13.1
619.0,507.0,10462.0,0.69,0.48,1482.0,0.2005,8.1
396.0,350.0,8445.0,0.03,0.14,1841.0,0.2551,10.2
534.0,572.0,4111.0,0.34,0.34,1399.0,0.1078,4.4
204.0,245.0,10394.0,0.37,0.43,809.0,0.0902,3.4
2077.0,1492.0,10002.0,0.58,0.57,1350.0,0.2771,11.0
486.0,597.0,8447.0,0.31,0.5,1563.0,0.1863,7.0
1986.0,1945.0,7743.0,0.48,0.36,1802.0,0.491,18.3
693.0,523.0,7170.0,0.38,0.12,2208.0,0.2515,9.6
2087.0,1331.0,7375.0,0.55,0.34,965.0,0.3398,12.6
817.0,649.0,9385.0,0.16,0.33,1619.0,0.339,13.5
1316.0,1312.0,7592.0,0.69,0.3,1335.0,0.2563,10.7
1182.0,1171.0,5232.0,0.26,0.53,1874.0,0.1697,6.8
1095.0,1204.0,4407.0,0.1,0.46,2249.0,0.2349,8.7
879.0,809.0,4883.0,0.34,0.48,1454.0,0.2608,9.2
552.0,468.0,5760.0,0.53,0.58,2188.0,0.2383,8.6
3079.0,2894.0,6574.0,0.29,0.36,504.0,0.4409,17.2
322.0,324.0,10247.0,0.38,0.34,2324.0,0.2593,9.6
667.0,691.0,5674.0,0.1,0.41,2077.0,0.1946,8.1
673.0,598.0,6237.0,0.46,0.06,768.0,0.3451,12.4
918.0,1051.0,5561.0,0.08,0.33,1851.0,0.2236,8.4
472.0,430.0,7820.0,0.04,0.22,1528.0,0.2824,10.5
856.0,751.0,8320.0,0.09,0.45,2441.0,0.2919,12.5
581.0,536.0,7725.0,0.09,0.55,1109.0,0.3165,12.0
188.0,220.0,10663.0,0.42,0.35,1718.0,0.1926,6.8
670.0,657.0,10968.0,0.42,0.05,1546.0,0.2413,9.2
276.0,248.0,9862.0,0.08,0.81,942.0,0.1599,6.2
166.0,191.0,9637.0,0.57,0.32,2127.0,0.163,6.4
742.0,1023.0,6562.0,0.16,0.49,1986.0,0.2372,9.5
983.0,1014.0,8058.0,0.12,0.56,1588.0,0.3681,14.1
1014.0,1220.0,6460.0,0.81,0.76,2388.0,0.1225,5.0
1047.0,1223.0,9490.0,0.16,0.38,2353.0,0.378,14.3
142.0,129.0,5203.0,0.38,0.71,2136.0,0.0722,2.6
224.0,225.0,5517.0,0.35,0.32,805.0,0.1321,5.2
3225.0,2661.0,4271.0,0.55,0.05,2288.0,0.3456,13.1
288.0,279.0,8263.0,0.34,0.47,1112.0,0.191,7.4
1084.0,987.0,8820.0,0.26,0.78,1640.0,0.2615,9.9
384.0,361.0,4024.0,0.81,0.04,2449.0,0.1142,4.2
709.0,633.0,7576.0,0.14,0.17,962.0,0.2865,10.8
401.0,384.0,6638.0,0.32,0.69,900.0,0.1031,3.8
1042.0,1129.0,9547.0,0.61,0.66,2204.0,0.3014,11.3
742.0,729.0,4272.0,0.43,0.15,526.0,0.241,8.9
465.0,351.0,4340.0,0.11,0.54,848.0,0.2119,8.1
287.0,257.0,8341.0,0.38,0.43,1155.0,0.1529,5.8
824.0,656.0,8141.0,0.56,0.27,1977.0,0.2826,10.5
252.0,261.0,9818.0,0.3,0.38,1461.0,0.1803,7.0
936.0,1010.0,8146.0,0.13,0.3,1287.0,0.2976,11.2
5438.0,5651.0,10646.0,0.61,0.34,2337.0,0.6046,24.4
1959.0,1741.0,6201.0,0.15,0.2,2012.0,0.3504,14.9
1182.0,1226.0,6785.0,0.6,0.35,1766.0,0.2285,8.8
621.0,579.0,10844.0,0.63,0.55,1180.0,0.2032,8.2
141.0,119.0,4753.0,0.21,0.12,2218.0,0.0981,3.5
231.0,258.0,9571.0,0.06,0.2,1006.0,0.1851,7.4
1856.0,2098.0,4081.0,0.66,0.1,2392.0,0.1693,6.3
354.0,408.0,7406.0,0.05,0.29,1021.0,0.252,10.1
380.0,347.0,5074.0,0.27,0.15,2140.0,0.1129,4.4
583.0,695.0,8192.0,0.03,0.07,2328.0,0.2665,10.9
284.0,264.0,9587.0,0.15,0.15,953.0,0.1804,7.4
249.0,275.0,4231.0,0.1,0.51,959.0,0.1141,4.3
639.0,592.0,5146.0,0.76,0.61,657.0,0.1093,4.3
326.0,315.0,6398.0,0.26,0.29,1183.0,0.125,4.7
368.0,256.0,5791.0,0.35,0.47,1501.0,0.1601,5.8
356.0,340.0,6683.0,0.32,0.06,672.0,0.1535,6.4
1010.0,1024.0,10663.0,0.77,0.2,793.0,0.3314,12.2
552.0,519.0,4708.0,0.03,0.51,1344.0,0.1325,5.4
577.0,750.0,6963.0,0.39,0.15,860.0,0.2807,11.1
1072.0,901.0,7200.0,0.5,0.34,2047.0,0.2332,9.7
594.0,546.0,5962.0,0.65,0.24,1145.0,0.0871,3.6
532.0,465.0,5950.0,0.41,0.38,593.0,0.1612,6.9
969.0,891.0,9003.0,0.11,0.17,809.0,0.3479,13.7
1135.0,1325.0,8325.0,0.54,0.15,1114.0,0.2487,9.6
591.0,738.0,9690.0,0.21,0.35,792.0,0.3246,12.8
709.0,639.0,6836.0,0.03,0.43,931.0,0.2813,12.0
356.0,319.0,8247.0,0.31,0.58,913.0,0.1605,6.9
334.0,281.0,10255.0,0.64,0.19,1337.0,0.1644,6.4
1231.0,1497.0,9959.0,0.17,0.23,1548.0,0.5132,19.1
950.0,1123.0,10440.0,0.67,0.38,1745.0,0.2189,8.4
957.0,942.0,5883.0,0.7,0.67,2319.0,0.1801,6.4
833.0,675.0,10898.0,0.66,0.3,1876.0,0.3155,12.2
690.0,567.0,9715.0,0.57,0.37,897.0,0.2782,10.6
1161.0,1191.0,9564.0,0.7,0.35,1398.0,0.2403,9.3
1405.0,1526.0,8673.0,0.65,0.14,1959.0,0.3226,13.0
1379.0,1011.0,10883.0,0.37,0.22,1610.0,0.3735,14.6
614.0,585.0,7091.0,0.77,0.47,839.0,0.1643,6.1
2017.0,2572.0,9191.0,0.62,0.37,2075.0,0.3565,13.2
799.0,773.0,8892.0,0.84,0.48,893.0,0.1602,6.1
1103.0,1379.0,9125.0,0.34,0.61,1189.0,0.3718,13.3
834.0,919.0,9260.0,0.51,0.36,1967.0,0.2289,8.7
810.0,689.0,5335.0,0.38,0.24,2439.0,0.1883,7.2
369.0,353.0,6443.0,0.25,0.22,2281.0,0.1976,7.1
1166.0,1143.0,6746.0,0.47,0.66,2440.0,0.1728,6.9
6478.0,5616.0,9236.0,0.35,0.2,1293.0,0.8921,32.2
493.0,426.0,9014.0,0.07,0.21,1372.0,0.1882,7.7
704.0,883.0,9834.0,0.47,0.59,826.0,0.1793,7.0
465.0,402.0,9520.0,0.21,0.31,1445.0,0.263,11.2
450.0,529.0,8172.0,0.39,0.46,2061.0,0.1736,6.6
2288.0,2143.0,4980.0,0.43,0.41,638.0,0.2615,9.5
388.0,387.0,8448.0,0.49,0.11,1138.0,0.2002,8.1
455.0,495.0,10209.0,0.23,0.26,2351.0,0.3187,12.5
187.0,171.0,8502.0,0.3,0.15,865.0,0.1443,5.6
363.0,395.0,10269.0,0.69,0.18,1094.0,0.1947,7.6
170.0,125.0,10993.0,0.34,0.19,2370.0,0.1256,5.1
1103.0,1178.0,6514.0,0.55,0.12,1190.0,0.2461,9.5
6246.0,4313.0,9063.0,0.16,0.66,2162.0,0.9018,32.4
496.0,479.0,7780.0,0.36,0.32,1074.0,0.2074,8.2
175.0,199.0,7185.0,0.03,0.58,1014.0,0.154,5.9
1366.0,1500.0,5679.0,0.74,0.29,874.0,0.1545,5.9
372.0,306.0,5721.0,0.4,0.57,625.0,0.1134,4.5
1881.0,1578.0,5295.0,0.78,0.06,1331.0,0.211,8.1
531.0,479.0,8420.0,0.56,0.07,1927.0,0.1663,6.6
401.0,413.0,4994.0,0.14,0.31,1511.0,0.175,6.6
577.0,425.0,7020.0,0.78,0.34,1315.0,0.1574,6.1
1220.0,1217.0,7663.0,0.09,0.51,909.0,0.3267,13.6
554.0,581.0,7068.0,0.52,0.32,1867.0,0.1545,6.6
447.0,428.0,9985.0,0.43,0.31,1006.0,0.2362,10.2
567.0,614.0,7102.0,0.37,0.31,564.0,0.2078,8.2
240.0,249.0,4580.0,0.18,0.32,2429.0,0.1202,4.5
914.0,843.0,10945.0,0.85,0.08,2385.0,0.2692,10.8
159.0,119.0,9915.0,0.72,0.47,929.0,0.1081,4.2
466.0,476.0,8620.0,0.55,0.56,977.0,0.1701,6.8
1221.0,1058.0,9294.0,0.72,0.19,1660.0,0.2457,9.9
848.0,777.0,4897.0,0.3,0.37,1355.0,0.3243,11.3
1067.0,1146.0,9361.0,0.33,0.18,2276.0,0.3841,15.5
631.0,781.0,5454.0,0.22,0.31,1354.0,0.1559,6.5
1696.0,1686.0,7423.0,0.71,0.42,772.0,0.1909,7.7
1394.0,1515.0,5246.0,0.62,0.47,1593.0,0.2231,8.6
950.0,765.0,9276.0,0.84,0.66,727.0,0.2569,10.2
1397.0,1449.0,5722.0,0.45,0.34,1394.0,0.271,10.3
1212.0,1202.0,5772.0,0.37,0.23,1655.0,0.2692,10.8
468.0,563.0,4765.0,0.21,0.31,2391.0,0.1813,7.2
227.0,209.0,9044.0,0.76,0.33,1087.0,0.1067,4.3
931.0,898.0,6071.0,0.1,0.27,1799.0,0.1944,7.6
1030.0,1207.0,7628.0,0.7,0.31,500.0,0.2083,7.8
1591.0,1570.0,6326.0,0.28,0.07,2243.0,0.4095,15.2
314.0,266.0,9423.0,0.44,0.12,1134.0,0.2099,7.6
322.0,472.0,5585.0,0.35,0.27,982.0,0.1259,5.2
961.0,817.0,10586.0,0.39,0.19,705.0,0.32,13.1
628.0,622.0,6249.0,0.64,0.62,2070.0,0.1511,6.1
147.0,155.0,4727.0,0.04,0.37,613.0,0.0945,3.7
898.0,935.0,5682.0,0.32,0.46,1736.0,0.2119,8.7
151.0,147.0,4518.0,0.15,0.25,1131.0,0.096,3.8
312.0,304.0,7281.0,0.14,0.35,1922.0,0.1556,5.8
1961.0,1893.0,5752.0,0.5,0.46,2432.0,0.3345,12.3
2864.0,2422.0,10202.0,0.29,0.42,1050.0,0.6253,23.4
252.0,347.0,7620.0,0.1,0.01,1739.0,0.1971,7.5
511.0,494.0,5634.0,0.15,0.12,1241.0,0.2013,8.1
688.0,753.0,7159.0,0.37,0.51,1519.0,0.2824,10.9
2766.0,2630.0,5372.0,0.09,0.58,667.0,0.4412,16.2
448.0,425.0,5251.0,0.6,0.21,909.0,0.1536,5.8
454.0,424.0,6105.0,0.87,0.54,2088.0,0.123,4.6
2296.0,1820.0,4758.0,0.19,0.2,1190.0,0.4994,18.5
493.0,481.0,5321.0,0.19,0.22,502.0,0.1832,7.2
1185.0,1115.0,10566.0,0.3,0.04,1142.0,0.4818,18.1
204.0,243.0,8668.0,0.16,0.68,1839.0,0.137,5.4
580.0,485.0,10448.0,0.15,0.19,2443.0,0.2122,8.0
176.0,162.0,5798.0,0.12,0.12,2208.0,0.1342,4.9
286.0,250.0,9999.0,0.17,0.16,2014.0,0.2607,9.4
1302.0,1616.0,6536.0,0.67,0.16,2359.0,0.2721,10.2
639.0,561.0,5009.0,0.42,0.2,1819.0,0.2438,9.3
515.0,561.0,9633.0,0.6,0.55,1538.0,0.2234,8.1
365.0,423.0,4418.0,0.33,0.31,1579.0,0.1384,5.6
558.0,545.0,6834.0,0.37,0.22,2388.0,0.2555,9.2
846.0,688.0,9735.0,0.3,0.45,504.0,0.3153,12.1
